grid_id,province,centroid_lon,centroid_lat
3037,Xinjiang,80.5359414654203,41.1889830572819
3038,Xinjiang,81.123725823124,41.2958663404465
3039,Xinjiang,81.7132219628815,41.4002110233089
3040,Xinjiang,82.3043956276016,41.5020054112129
3041,Xinjiang,82.8972118891655,41.6012379816863
3042,Xinjiang,83.4916351566209,41.6978973931145
3043,Xinjiang,84.0876291849914,41.7919724933809
3044,Xinjiang,84.6851570847012,41.8834523284639
3045,Xinjiang,85.2841813316127,41.9723261509785
3046,Xinjiang,85.8846637776775,42.0585834286506
3047,Xinjiang,86.4865656621964,42.1422138527125
3048,Xinjiang,87.0898476236847,42.2232073462067
3049,Xinjiang,87.6944697123395,42.3015540721869
3050,Xinjiang,88.3003914031006,42.3772444418024
3051,Xinjiang,88.9075716092999,42.4502691222558
3052,Xinjiang,89.5159686968911,42.5206190446188
3053,Xinjiang,90.1255404992496,42.588285411496
3054,Xinjiang,90.7362443325336,42.6532597045238
3055,Xinjiang,91.348037011594,42.7155336916916
3056,Xinjiang,91.9608748664227,42.7750994344734
3057,Xinjiang,92.5747137591236,42.8319492947586
3058,Xinjiang,93.1895091013943,42.8860759415689
3059,Xinjiang,93.8052158725013,42.9374723575508
3060,Xinjiang,94.4217886377338,42.986131845232
3061,Xinjiang,95.0391815673184,43.0320480330304
3062,Xinjiang,95.6573484557756,43.0752148810054
3063,Inner Mongolia,111.222718886404,43.2504804582753
3064,Inner Mongolia,111.844066540626,43.2212243804695
3065,Inner Mongolia,112.464877667502,43.1891937929309
3066,Inner Mongolia,113.085104479421,43.154392989825
3067,Inner Mongolia,113.704699461097,43.1168266216264
3068,Inner Mongolia,114.323615390839,43.0764996908139
3069,Inner Mongolia,114.941805361491,43.0334175472591
3070,Inner Mongolia,115.559222801014,42.9875858833188
3071,Inner Mongolia,116.175821492678,42.9390107286387
3072,Inner Mongolia,116.791555594854,42.887698444679
3073,Inner Mongolia,117.406379660391,42.8336557189708
3074,Inner Mongolia,118.020248655536,42.7768895591153
3075,Inner Mongolia,118.633117978408,42.7174072865343
3076,Inner Mongolia,119.244943476987,42.6552165299856
3077,Inner Mongolia,119.855681466609,42.5903252188518
3078,Inner Mongolia,120.465288746954,42.5227415762169
3079,Inner Mongolia,121.073722618515,42.4524741117401
3080,Liaoning,121.680940898515,42.3795316143404
3081,Liaoning,122.286901936295,42.3039231447028
3082,Liaoning,122.891564628125,42.2256580276203
3083,Liaoning,123.494888431457,42.144745844181
3084,Liaoning,124.096833378583,42.0611964238161
