grid_id,province,centroid_lon,centroid_lat
43,Yunnan,100.317291139143,24.3819647306053
44,Yunnan,101.30049853583,24.4201351960726
45,Yunnan,102.28443244246,24.4493482294693
46,Yunnan,103.268900203166,24.4695977509089
47,Yunnan,104.253708533192,24.4808795359983
48,Guangxi,105.238663746048,24.4831912276049
49,Guangxi,106.223571981857,24.4765323424265
50,Guangxi,107.208239436202,24.4609042723376
51,Guangxi,108.192472588822,24.4363102805106
52,Guangxi,109.176078431457,24.4027554923227
53,Guangxi,110.158864694198,24.3602468810849
54,Guangxi,111.140640069662,24.3087932486437
55,Guangdong,112.121214434345,24.2484052009285
56,Guangdong,113.100399066536,24.1790951185327
57,Guangdong,114.078006860148,24.1008771224348
58,Guangdong,115.053852533901,24.0137670349839
59,Guangdong,116.02775283527,23.9177823362858
60,Guangdong,116.999526738661,23.8129421161443
61,Yunnan,98.2874259265128,25.180257561076
62,Yunnan,99.2783610756881,25.236716602346
63,Yunnan,100.270438783624,25.2841731365032
64,Yunnan,101.263462599896,25.3226168687296
65,Yunnan,102.257234942292,25.3520394252991
66,Yunnan,103.251557330867,25.3724343768075
67,Yunnan,104.246230624701,25.3837972560322
68,Guizhou,105.241055260622,25.3861255703531
69,Guizhou,106.235831493207,25.3794188086883
70,Guangxi,107.230359635331,25.3636784429161
71,Guangxi,108.224440298541,25.338907923779
72,Guangxi,109.217874632527,25.3051126712857
73,Guangxi,110.210464562979,25.2623000596468
74,Hunan,111.202013027127,25.2104793968025
75,Guangdong,112.192324206245,25.1496618986214
76,Guangdong,113.181203754473,25.0798606578666
77,Guangdong,114.168459023264,25.0010906080456
78,Jiangxi,115.153899280853,24.9133684822807
79,Guangdong,116.137335926115,24.816712767349
80,Fujian,117.118582696253,24.7111436530603
81,Fujian,118.09745586776,24.5966829771539
82,Yunnan,99.2205773113555,26.1360900230554
83,Yunnan,100.222640131043,26.1838988020918
84,Yunnan,101.225677988145,26.2226285398393
85,Sichuan,102.229487285724,26.252270386506
86,Yunnan,103.2338634829,26.2728175471551
87,Yunnan,104.238601343734,26.2842653005841
88,Guizhou,105.243495188252,26.2866110124553
89,Guizhou,106.24833914482,26.2798541426293
90,Guizhou,107.252927403111,26.263996246668
91,Guizhou,108.257054466884,26.2390409715044
92,Guizhou,109.260515405802,26.2049940452946
93,Hunan,110.263106105509,26.1618632614934
94,Hunan,111.264623515218,26.1096584572164
95,Hunan,112.264865892061,26.0483914859741
96,Hunan,113.263633041466,25.9780761848856
97,Jiangxi,114.260726552862,25.8987283364991
98,Jiangxi,115.25595003004,25.8103656253678
99,Fujian,116.249109315501,25.7130075895457
100,Fujian,117.240012708195,25.6066755671875
101,Fujian,118.228471174059,25.4913926384498
102,Yunnan,99.161615863781,27.0331316354829
103,Yunnan,100.173866242621,27.0813088414743
104,Sichuan,101.187121778511,27.1203377247703
105,Sichuan,102.201172613659,27.1502089370702
106,Yunnan,103.215807897229,27.1709153006231
107,Guizhou,104.230816047123,27.1824518282125
108,Guizhou,105.245985014056,27.18481573706
109,Guizhou,106.261102547085,27.1780064565889
110,Guizhou,107.275956459772,27.1620256300166
111,Guizhou,108.290334896149,27.1368771097695
112,Guizhou,109.304026595641,27.1025669467374
113,Hunan,110.316821156133,27.0591033734152
114,Hunan,111.328509294356,27.006496780998
115,Hunan,112.338883102799,26.9447596905251
116,Hunan,113.34773630236,26.8739067181918
117,Jiangxi,114.354864489982,26.7939545349659
118,Jiangxi,115.360065380553,26.7049218206737
119,Jiangxi,116.363139042368,26.6068292127367
120,Fujian,117.363888125494,26.4996992497576
121,Fujian,118.36211808243,26.3835563101755
122,Fujian,119.357637380469,26.2584265462219
123,Tibet,92.9992458178307,27.4438320167612
124,Tibet,94.0112215362987,27.5473874461644
125,Tibet,97.0601154708695,27.8032722808108
126,Yunnan,99.1014404018824,27.9280084423221
127,Yunnan,100.124086988418,27.9765707915461
128,Sichuan,101.147770104025,28.0159123958535
129,Sichuan,102.172273371233,28.0460233842119
130,Sichuan,103.197379367328,28.0668961774014
131,Yunnan,104.222869899846,28.0785255092015
132,Sichuan,105.248526284521,28.0809084411342
133,Guizhou,106.274129624798,28.0740443706967
134,Guizhou,107.299461092029,28.0579350330498
135,Guizhou,108.324302205451,28.0325844961556
136,Hunan,109.348435111052,27.9979991493838
137,Hunan,110.371642858436,27.9541876856357
138,Hunan,111.393709674814,27.9011610770641
139,Hunan,112.414421235253,27.8389325444892
140,Hunan,113.433564928362,27.7675175206426
141,Jiangxi,114.450930116583,27.6869336073909
142,Jiangxi,115.466308390332,27.5972005271188
143,Jiangxi,116.479493815224,27.4983400684687
144,Fujian,117.490283171694,27.3903760266589
145,Fujian,118.498476186347,27.2733341386166
146,Fujian,119.50387575442,27.1472420131827
147,Tibet,90.8386367918612,28.0965185425103
148,Tibet,91.8555310029974,28.2192018672352
149,Tibet,92.8752069391718,28.3327543703495
150,Tibet,93.8974600672846,28.4371478645987
151,Tibet,94.922082634053,28.5323561732038
152,Tibet,95.9488639038368,28.618355201254
153,Tibet,96.9775904056821,28.6951230017837
154,Tibet,98.0080461889034,28.7626398362652
155,Yunnan,99.040013086475,28.8208882292633
156,Sichuan,100.073270985457,28.8698530170228
157,Sichuan,101.107598103641,28.9095213897802
158,Sichuan,102.142771271561,28.939882927617
159,Sichuan,103.178566218992,28.9609296296992
160,Sichuan,104.214757865012,28.9726559367739
161,Sichuan,105.251120610708,28.9750587468238
162,Chongqing,106.287428633569,28.9681374238117
163,Chongqing,107.323456182608,28.9518937994729
164,Chongqing,108.358977873255,28.9263321681514
165,Hunan,109.39376898105,28.8914592747002
166,Hunan,110.427605733183,28.8472842954999
167,Hunan,111.46026559695,28.793818812681
168,Hunan,112.491527564182,28.7310767816607
169,Hunan,113.521172430771,28.6590744921389
170,Jiangxi,114.548983070402,28.5778305227211
171,Jiangxi,115.574744701669,28.4873656893629
172,Jiangxi,116.598245147778,28.3877029878562
173,Jiangxi,117.619275088081,28.2788675305973
174,Fujian,118.637628300728,28.1608864778996
175,Zhejiang,119.653101895803,28.0337889641279
176,Zhejiang,120.665496538318,27.8976060189517
177,Tibet,86.6152173053142,28.3953310537388
178,Tibet,87.6289245018241,28.5554970667773
179,Tibet,88.6463042796557,28.7066007978863
180,Tibet,89.6671618393676,28.8486048920281
181,Tibet,90.6912981069428,28.9814737611053
182,Tibet,91.7185099375662,29.1051736787252
183,Tibet,92.7485903316035,29.2196728707132
184,Tibet,93.7813286622989,29.3249416010231
185,Tibet,94.8165109146465,29.4209522526983
186,Tibet,95.8539199348259,29.5076794035559
187,Tibet,96.8933356895331,29.5850998962746
188,Tibet,97.9345355344823,29.6531929025925
189,Tibet,98.9772944912966,29.7119399813366
190,Sichuan,100.021385531961,29.7613251300297
191,Sichuan,101.066579869959,29.8013348298494
192,Sichuan,102.112647257189,29.831958083735
193,Sichuan,103.159356285689,29.8531864474731
194,Sichuan,104.206474693216,29.8650140536189
195,Sichuan,105.253769671658,29.867437628145
196,Chongqing,106.301008177263,29.8604564997411
197,Chongqing,107.347957241657,29.8440726017217
198,Chongqing,108.394384282608,29.8182904665332
199,Hubei,109.440057413506,29.7831172128847
200,Hubei,110.484745750524,29.7385625255638
201,Hunan,111.528219716457,29.6846386280276
202,Hunan,112.570251340238,29.6213602478945
203,Hunan,113.610614551164,29.5487445754941
204,Hubei,114.649085466913,29.4668112156594
205,Jiangxi,115.685442674433,29.375582132977
206,Jiangxi,116.719467502872,29.2750815907361
207,Jiangxi,117.750944287726,29.1653360838394
208,Zhejiang,118.779660625467,29.0463742659655
209,Zhejiang,119.805407617931,28.9182268712872
210,Zhejiang,120.827980105854,28.7809266310689
211,Tibet,84.3882437238506,28.9232043205234
212,Tibet,85.4038996158105,29.1028351755428
213,Tibet,86.4237282390324,29.2734222888319
214,Tibet,87.4475388548724,29.434922874568
215,Tibet,88.4751358459248,29.5872957939349
216,Tibet,89.5063189013666,29.7305016630921
217,Tibet,90.5408832161803,29.8645029575173
218,Tibet,91.5786197038901,29.9892641123204
219,Tibet,92.6193152223749,30.1047516181357
220,Tibet,93.6627528122501,30.2109341122042
221,Tibet,94.7087119472394,30.3077824642687
222,Tibet,95.75696879589,30.3952698569198
223,Tibet,96.8072964939168,30.4733718600455
224,Tibet,97.8594654264038,30.5420664990588
225,Tibet,98.9132435190246,30.6013343165991
226,Sichuan,99.9683965373971,30.6511584274287
227,Sichuan,101.024688393631,30.6915245662728
228,Sichuan,102.081881459087,30.7224211283828
229,Sichuan,103.13973688233,30.7438392026328
230,Sichuan,104.198014911211,30.7557725969946
231,Sichuan,105.256475218015,30.7582178562701
232,Sichuan,106.314877226561,30.7511742719967
233,Sichuan,107.372980440149,30.7346438844798
234,Chongqing,108.430544769237,30.7086314769414
235,Chongqing,109.487330857731,30.6731445618128
236,Hubei,110.543100406786,30.6281933592382
237,Hubei,111.597616495019,30.5737907678885
238,Hubei,112.650643894075,30.5099523282247
239,Hubei,113.701949378501,30.4366961783829
240,Hubei,114.751302028929,30.3540430028848
241,Hubei,115.798473527601,30.2620159744104
242,Anhui,116.843238445329,30.1606406888976
243,Anhui,117.885374519017,30.0499450942598
244,Zhejiang,118.92466291895,29.9299594130371
245,Zhejiang,119.960888505096,29.8007160593162
246,Zhejiang,120.993840071744,29.662249550276
247,Tibet,84.1725508123842,29.7963370947107
248,Tibet,85.1982526344705,29.9774898827896
249,Tibet,86.2282563666116,30.1495353269218
250,Tibet,87.2623660500863,30.3124283394013
251,Tibet,88.3003805983962,30.4661255628145
252,Tibet,89.3420939900536,30.6105854842815
253,Tibet,90.3872954762315,30.7457685459616
254,Tibet,91.4357698028951,30.8716372513869
255,Tibet,92.4872974469585,30.9881562671906
256,Tibet,93.5416548659286,31.0952925198068
257,Tibet,94.5986147604252,31.1930152867268
258,Tibet,95.6579463488883,31.2812962819164
259,Tibet,96.7194156537125,31.360109735011
260,Tibet,97.7827857979819,31.4294324639312
261,Sichuan,98.8478173119104,31.4892439405849
262,Sichuan,99.9142684480367,31.5395263493469
263,Sichuan,100.981895504165,31.5802646380423
264,Sichuan,102.050453152995,31.6114465611873
265,Sichuan,103.119694777349,31.6330627152803
266,Sichuan,104.189372809847,31.6451065659718
267,Sichuan,105.259239075885,31.6475744669787
268,Sichuan,106.329045138716,31.6404656706522
269,Sichuan,107.398542645453,31.6237823301454
270,Chongqing,108.467483672766,31.597529493171
271,Chongqing,109.535621071101,31.5617150873797
272,Hubei,110.602708806199,31.5163498974309
273,Hubei,111.66850229676,31.4614475338684
274,Hubei,112.732758747102,31.3970243939527
275,Hubei,113.795237473677,31.3230996146402
276,Hubei,114.855700224392,31.2396950179338
277,Anhui,115.913911489681,31.1468350488675
278,Anhui,116.969638804361,31.0445467064134
279,Anhui,118.022653039333,30.9328594676342
280,Anhui,119.072728682281,30.8118052054267
281,Zhejiang,120.119644106562,30.6814181002265
282,Tibet,82.9210581702779,30.4756553132193
283,Tibet,83.9523644258397,30.6675196752725
284,Tibet,84.988302858414,30.8502596964671
285,Tibet,86.0286776878061,31.0238261819944
286,Tibet,87.0732875575537,31.188171628725
287,Tibet,88.1219257192274,31.3432503496097
288,Tibet,89.1743802329622,31.4890185947134
289,Tibet,90.2304341839132,31.6254346684032
290,Tibet,91.2898659142413,31.7524590422127
291,Tibet,92.3524492701486,31.8700544629099
292,Tibet,93.4179538633995,31.9781860553016
293,Tibet,94.4861453466757,32.0768214193243
294,Qinghai,95.5567857020371,32.1659307209794
295,Qinghai,96.6296335416747,32.2454867766992
296,Tibet,97.7044444200729,32.3154651307449
297,Sichuan,98.7809711566234,32.3758441252709
298,Sichuan,99.8589641676685,32.4266049627152
299,Sichuan,100.938171806892,32.4677317602122
300,Sichuan,102.018340712922,32.4992115957578
301,Sichuan,103.099216162962,32.5210345458979
302,Sichuan,104.180542431229,32.5331937147484
303,Sichuan,105.262063150944,32.5356852542028
304,Sichuan,106.343521678601,32.5285083752223
305,Sichuan,107.424661459216,32.5116653501521
306,Shaanxi,108.505226391265,32.485161506052
307,Hubei,109.584961190009,32.4490052090748
308,Hubei,110.66361174792,32.4032078399724
309,Hubei,111.740925490945,32.3477837608539
310,Hubei,112.816651729368,32.2827502733634
311,Henan,113.890542002058,32.2081275684864
312,Henan,114.962350412959,32.1239386682349
313,Anhui,116.031833958692,32.0302093594986
314,Anhui,117.098752846227,31.9269681203813
315,Anhui,118.162870799635,31.8142460393796
316,Jiangsu,119.223955354985,31.6920767277818
317,Jiangsu,120.281778142554,31.5604962256963
318,Shanghai,121.336115155563,31.4195429021359
319,Tibet,80.6178715339678,30.928791580154
320,Tibet,81.6493308523618,31.1405964444237
321,Tibet,82.6859515907696,31.3433191446964
322,Tibet,83.7275449044692,31.5369047288693
323,Tibet,84.7739157557042,31.7212997455884
324,Tibet,85.8248630695324,31.8964523813991
325,Tibet,86.880179907413,32.0623125954932
326,Tibet,87.9396536584024,32.2188322515388
327,Tibet,89.0030662477371,32.3659652460766
328,Tibet,90.0701943624887,32.5036676329573
329,Tibet,91.1408096938838,32.6318977432996
330,Qinghai,92.2146791957839,32.7506163004482
331,Qinghai,93.2915653587326,32.8597865294223
332,Qinghai,94.3712264988791,32.9593742603572
333,Qinghai,95.4534170610013,33.0493480254555
334,Qinghai,96.5378879347652,33.1296791489898
335,Sichuan,97.6243867832713,33.2003418299202
336,Sichuan,98.7126583828648,33.2613132167211
337,Qinghai,99.8024449731115,33.3125734740435
338,Qinghai,100.893486615775,33.3541058408754
339,Gansu,101.985521561576,33.3858966799047
340,Sichuan,103.078286623453,33.4079355178275
341,Sichuan,104.171517555014,33.4202150763946
342,Gansu,105.264949432824,33.4227312940315
343,Shaanxi,106.358317041148,33.41548333792
344,Shaanxi,107.451355257756,33.3984736064771
345,Shaanxi,108.543799439387,33.3717077222178
346,Shaanxi,109.63538580548,33.3351945150396
347,Shaanxi,110.725851818767,33.2889459960175
348,Henan,111.814936561381,33.2329773218455
349,Henan,112.902381105124,33.1673067501119
350,Henan,113.987928874616,33.091955585638
351,Anhui,115.071326002056,33.0069481181577
352,Anhui,116.152321672412,32.9123115516549
353,Anhui,117.230668457907,32.8080759257121
354,Anhui,118.306122640736,32.6942740292613
355,Jiangsu,119.378444523021,32.5709413071581
356,Jiangsu,120.447398723104,32.4381157600258
357,Tibet,79.3211879947428,31.5681413898019
358,Tibet,80.3573016194326,31.7909555535974
359,Tibet,81.3989251012248,32.0046837278596
360,Tibet,82.4458714033029,32.2092666453819
361,Tibet,83.4979468388724,32.4046464596506
362,Tibet,84.5549512126453,32.59076689186
363,Tibet,85.6166779813226,32.7675733760989
364,Tibet,86.6829144330522,32.9350132021607
365,Tibet,87.7534418857414,33.0930356554225
366,Tibet,88.8280359040047,33.2415921532255
367,Tibet,89.9064665344273,33.3806363771851
368,Qinghai,90.988498558721,33.5101244008597
369,Qinghai,92.073891764246,33.6300148122065
370,Qinghai,93.1624012312716,33.7402688302662
371,Qinghai,94.2537776362462,33.8408504155276
372,Qinghai,95.3477675702496,33.9317263734421
373,Qinghai,96.4441138717048,34.0128664505806
374,Qinghai,97.5425559723352,34.0842434229537
375,Qinghai,98.6428302552698,34.145833176044
376,Qinghai,99.7446704241157,34.1976147761414
377,Gansu,100.847807881747,34.2395705326046
378,Qinghai,101.951972117492,34.2716860507233
379,Gansu,103.056891101349,34.2939502748974
380,Gansu,104.162291683803,34.3063555219009
381,Gansu,105.267899999784,34.3088975040511
382,Gansu,106.37344187529,34.3015753421566
383,Shaanxi,107.478643235142,34.2843915681743
384,Shaanxi,108.583230510389,34.2573521175598
385,Shaanxi,109.686931043818,34.2204663113538
386,Henan,110.789473492098,34.1737468281019
387,Henan,111.890588223055,34.1172096657595
388,Henan,112.990007706661,34.0508740937885
389,Henan,114.087466898321,33.9747625957016
390,Henan,115.182703613107,33.8889008023596
391,Henan,116.275458889675,33.7933174163724
392,Anhui,117.365477342622,33.6880441279963
393,Jiangsu,118.452507502155,33.5731155229584
394,Jiangsu,119.536302140019,33.4485689826716
395,Jiangsu,120.616618580694,33.3144445773365
396,Tibet,80.0912207185177,32.6513971630245
397,Tibet,81.143195420946,32.8671294492459
398,Tibet,82.2006609970676,33.0736510276249
399,Tibet,83.2634187765429,33.2709010108175
400,Tibet,84.3312632460654,33.4588201469593
401,Tibet,85.403982214502,33.637350973537
402,Tibet,86.4813569983405,33.8064379689301
403,Tibet,87.5631626273372,33.9660277010154
404,Tibet,88.649168070151,34.116068972215
405,Tibet,89.7391364796374,34.256512960364
406,Qinghai,90.8328254573667,34.3873133547682
407,Qinghai,91.9299873368152,34.5084264868282
408,Qinghai,93.0303694845701,34.6198114546139
409,Qinghai,94.1337146187733,34.7214302407848
410,Qinghai,95.2397611439254,34.8132478232737
411,Qinghai,96.3482435010651,34.8952322781718
412,Qinghai,97.4588925322377,34.9673548742856
413,Qinghai,98.5714358580745,35.0295901588698
414,Qinghai,99.6855982672153,35.0819160340784
415,Qinghai,100.801102116227,35.1243138237215
416,Qinghai,101.917667738595,35.1567683299638
417,Gansu,103.035013861317,35.179267879651
418,Gansu,104.152858027542,35.1918043600069
419,Gansu,105.270917023702,35.1943732435023
420,Gansu,106.388907309507,35.1869736017531
421,Gansu,107.506545449185,35.1696081083734
422,Shaanxi,108.623548542322,35.1422830307634
423,Shaanxi,109.739634652675,35.1050082108808
424,Shanxi,110.854523233322,35.0577970351037
425,Henan,111.967935546569,35.000666393354
426,Henan,113.079595077045,34.9336366277079
427,Henan,114.189227936483,34.856731470782
428,Henan,115.296563258719,34.7699779742287
429,Jiangsu,116.401333583544,34.6734064277335
430,Shandong,117.503275228081,34.567050268946
431,Jiangsu,118.602128644468,34.4509459848228
432,Jiangsu,119.697638762719,34.3251330048949
433,Tibet,79.8194560754074,33.5102652726619
434,Tibet,80.881973701779,33.7280857342709
435,Tibet,81.9501572464197,33.9366276348868
436,Tibet,83.0238029106305,34.1358268888085
437,Tibet,84.1026996979465,34.3256211142978
438,Tibet,85.1866295839354,34.5059497968485
439,Tibet,86.275367707741,34.6767544501876
440,Tibet,87.3686825852809,34.8379787743473
441,Tibet,88.4663363438912,34.9895688101318
442,Qinghai,89.5680849780883,35.131473089294
443,Qinghai,90.6736786259986,35.2636427797325
444,Qinghai,91.7828618658822,35.3860318250225
445,Qinghai,92.8953740320527,35.4985970776037
446,Qinghai,94.0109495493769,35.6012984249577
447,Qinghai,95.1293182854166,35.6940989081318
448,Qinghai,96.2502059191607,35.7769648319895
449,Qinghai,97.3733343251855,35.8498658666004
450,Qinghai,98.4984219719772,35.9127751392207
451,Qinghai,99.6251843330534,35.9656693163565
452,Qinghai,100.753334309432,36.0085286754536
453,Qinghai,101.882582661913,36.0413371658077
454,Gansu,103.012638451582,36.0640824583476
455,Gansu,104.143209486859,36.0767559840061
456,Gansu,105.274002775406,36.0793529604551
457,Ningxia,106.404724979135,36.0718724070497
458,Gansu,107.535082870564,36.0543171478953
459,Gansu,108.66478378874,36.0266938030184
460,Shaanxi,109.793536092966,35.9890127676921
461,Shanxi,110.921049612566,35.9412881800399
462,Shanxi,112.047036090976,35.8835378771017
463,Shanxi,113.171209622463,35.8157833396189
464,Henan,114.293287079852,35.7380496258532
465,Henan,115.412988531678,35.6503652948159
466,Shandong,116.530037647284,35.552762319338
467,Shandong,117.644162088443,35.4452759894641
468,Shandong,118.755093886195,35.3279448066972
469,Tibet,79.5418278151901,34.3677107979165
470,Tibet,80.6150848394357,34.5877070160096
471,Tibet,81.69419017597,34.798354372514
472,Tibet,82.7789347496803,34.9995854137782
473,Tibet,83.8691019111486,35.1913344591808
474,Tibet,84.9644676110848,35.3735377745717
475,Tibet,86.0648005980562,35.5461337435314
476,Tibet,87.169862639443,35.7090630357254
477,Tibet,88.2794087654209,35.8622687716149
478,Tibet,89.3931875356419,36.0056966827719
479,Qinghai,90.5109413281496,36.1392952670425
480,Qinghai,91.6324066499306,36.2630159378042
481,Qinghai,92.7573144683693,36.3768131665667
482,Qinghai,93.8853905627405,36.4806446181855
483,Qinghai,95.0163558947409,36.5744712779726
484,Qinghai,96.149926996938,36.6582575700205
485,Qinghai,97.2858163778893,36.7319714660888
486,Qinghai,98.4237329425722,36.7955845844434
487,Qinghai,99.5633824266584,36.8490722780857
488,Qinghai,100.704467843065,36.8924137118638
489,Qinghai,101.846689939132,36.9255919280145
490,Gansu,102.989747662692,36.94859389975
491,Gansu,104.133338635244,36.9614105725698
492,Ningxia,105.277159630374,36.964036893051
493,Ningxia,106.420907055546,36.9564718249437
494,Shaanxi,107.564277435347,36.9387183524733
495,Shaanxi,108.70696789427,36.9107834708319
496,Shaanxi,109.848676637106,36.8726781639133
497,Shanxi,110.989103425056,36.8244173694285
498,Shanxi,112.127950045691,36.7660199316099
499,Shanxi,113.264920774933,36.6975085417867
500,Hebei,114.399722829292,36.6189096671845
501,Shandong,115.532066806673,36.5302534683654
502,Shandong,116.661667114127,36.4315737057907
503,Shandong,117.788242381039,36.3229076360391
504,Shandong,118.911515856332,36.2042958982677
505,Shandong,120.031215788383,36.0757823915464
506,Xinjiang,78.1801956005176,34.9922747736462
507,Xinjiang,79.2581485834976,35.2238871204297
508,Xinjiang,80.3423463765797,35.4461504717496
509,Xinjiang,81.432582605314,35.6589921665389
510,Xinjiang,82.5286427670125,35.8623412004756
511,Xinjiang,83.6303043848799,36.056128411751
512,Xinjiang,84.7373371870273,36.2402866655314
513,Xinjiang,85.8495033104574,36.4147510363499
514,Xinjiang,86.966557529975,36.5794589876386
515,Xinjiang,88.0882475118377,36.7343505475923
516,Xinjiang,89.2143140918181,36.879368480538
517,Xinjiang,90.3444915772032,37.0144584529806
518,Qinghai,91.4785080721066,37.1395691934913
519,Qinghai,92.6160858253256,37.2546526456141
520,Qinghai,93.756941599823,37.3596641129787
521,Qinghai,94.9007870627744,37.4545623958301
522,Qinghai,96.0473291949796,37.5393099182173
523,Qinghai,97.1962707183021,37.613872845116
524,Qinghai,98.3473105396761,37.6782211888103
525,Qinghai,99.5001442100992,37.7323289039068
526,Qinghai,100.654464396923,37.7761739704145
527,Gansu,101.809961367655,37.8097384643893
528,Gansu,102.966323483398,37.8330086157114
529,Inner Mongolia,104.12323769999,37.8459748526399
530,Inner Mongolia,105.280390074833,37.8486318328693
531,Ningxia,106.437466277377,37.8409784608934
532,Ningxia,107.594152101179,37.8230178915689
533,Inner Mongolia,108.750133975461,37.7947575198557
534,Shaanxi,109.905099474081,37.7562089567986
535,Shanxi,111.058737819856,37.7073879919005
536,Shanxi,112.210740382216,37.6483145421196
537,Shanxi,113.360801166214,37.5790125878079
538,Hebei,114.508617290975,37.499510095982
539,Hebei,115.653889455763,37.4098389313925
540,Shandong,116.796322391916,37.310034755927
541,Shandong,117.935625299009,37.2001369169412
542,Shandong,119.071512263738,37.0801883251711
543,Shandong,120.203702660104,36.9502353229243
544,Shandong,121.331921529634,36.8103275432944
545,Xinjiang,77.879326426866,35.844904043647
546,Xinjiang,78.9682231647429,36.0789505301952
547,Xinjiang,80.0635681226792,36.303576489484
548,Xinjiang,81.165149771984,36.5187054548012
549,Xinjiang,82.2727480282993,36.7242626741299
550,Xinjiang,83.3861344084534,36.9201753076531
551,Xinjiang,84.5050722139662,37.1063726241652
552,Xinjiang,85.6293167413345,37.282786195556
553,Xinjiang,86.7586155190822,37.4493500885063
554,Xinjiang,87.8927085714073,37.6060010525074
555,Xinjiang,89.0313287081007,37.752678703299
556,Xinjiang,90.1742018402508,37.8893257008111
557,Qinghai,91.3210473210895,38.0158879206912
558,Qinghai,92.4715783111671,38.1323146185062
559,Qinghai,93.6255021668872,38.2385585857183
560,Qinghai,94.7825208512706,38.3345762965634
561,Gansu,95.9423313656654,38.4203280449855
562,Qinghai,97.104626200971,38.4957780708257
563,Qinghai,98.2690938068031,38.5608946745117
564,Gansu,99.435419076897,38.6156503195504
565,Gansu,100.603283848925,38.660021722191
566,Inner Mongolia,101.772367416797,38.6939899277002
567,Gansu,102.942347053415,38.7175403727662
568,Inner Mongolia,104.112898541783,38.7306629336351
569,Inner Mongolia,105.283696712291,38.7333519596696
570,Ningxia,106.454415983965,38.7256062921155
571,Inner Mongolia,107.624730907431,38.7074292679531
572,Inner Mongolia,108.794316707326,38.6788287088084
573,Shaanxi,109.962849821912,38.6398168949977
574,Shanxi,111.130008437636,38.5904105248709
575,Shanxi,112.295473016461,38.5306306597167
576,Shanxi,113.458926813813,38.460502654582
577,Hebei,114.62005638508,38.3800560754434
578,Hebei,115.778552078677,38.2893246032521
579,Hebei,116.934108513803,38.1883459254473
580,Shandong,118.086425041115,38.0771616156034
581,Xinjiang,76.4786293653143,36.4504824877833
582,Xinjiang,77.5718047247911,36.6964777901466
583,Xinjiang,78.6718480775167,36.933060698863
584,Xinjiang,79.7785517507321,37.1601491685439
585,Xinjiang,80.8916989311003,37.3776627152265
586,Xinjiang,82.0110637957844,37.5855226265595
587,Xinjiang,83.1364116717535,37.7836521720176
588,Xinjiang,84.267499223648,37.9719768122783
589,Xinjiang,85.4040746703806,38.150424406855
590,Xinjiang,86.5458780304935,38.3189254190411
591,Xinjiang,87.6926413961261,38.4774131171952
592,Xinjiang,88.8440892352736,38.6258237713691
593,Xinjiang,89.9999387218465,38.7640968442729
594,Xinjiang,91.1599000928573,38.8921751755619
595,Xinjiang,92.3236770318866,39.0100051584366
596,Gansu,93.4909670778001,39.1175369075607
597,Gansu,94.6614620575148,39.2147244173241
598,Gansu,95.8348485414414,39.3015257095142
599,Gansu,97.0108083200656,39.3779029694998
600,Gansu,98.1890188999772,39.4438226700884
601,Gansu,99.3691540175094,39.4992556822765
602,Inner Mongolia,100.550884168017,39.5441773721886
603,Inner Mongolia,101.733877148704,39.5785676835767
604,Inner Mongolia,102.917798612804,39.6024112053428
605,Inner Mongolia,104.102312632828,39.6156972236374
