province,year,climate_velocity,precip_velocity,climate_exposure,warming_rate,spatial_temp_grad,spatial_prec_grad,mahalanobis_dist,temp_anom,prec_anom,temp_grad_prov,prec_grad_prov,climate_velocity_z,precip_velocity_z,climate_exposure_z,warming_rate_z,mahalanobis_dist_z,temp_anom_z,prec_anom_z,temp_grad_prov_z,prec_grad_prov_z
Anhui,2002,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2003,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2004,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2005,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2006,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2007,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2008,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2009,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2010,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,1.62990758610307,0.435285908835275,276.182155064174,0.435285908835275,276.182155064174,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-1.04892123515388,-0.923229450257354,2.30827796300379,-0.923229450257354,2.30827796300379
Anhui,2011,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,4.21343666087207,0.302499771118164,-170.049987792969,0.302499771118164,-170.049987792969,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.717034970077754,-1.23194046816011,-1.82426192430881,-1.23194046816011,-1.82426192430881
Anhui,2012,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,2.23885943060513,0.10724925994873,-112.724975585938,0.10724925994873,-112.724975585938,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.970693838660936,-1.68587327383867,-1.29337704011059,-1.68587327383867,-1.29337704011059
Anhui,2013,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,11.7185676809707,0.898853778839111,-131.343765258789,0.898853778839111,-131.343765258789,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,0.247091939695944,0.154507363812617,-1.46580498419344,0.154507363812617,-1.46580498419344
Anhui,2014,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,6.98121119976163,0.775083541870117,31.875,0.775083541870117,31.875,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.361480096220958,-0.133242822296151,0.0457581530362214,-0.133242822296151,0.0457581530362214
Anhui,2015,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2016,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,4.39480980962047,0.846749305725098,337.75,0.846749305725098,337.75,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.693735345734031,0.0333710373190942,2.87845556909038,0.0333710373190942,2.87845556909038
Anhui,2017,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,11.4710155841263,1.07052771250407,45.9888509114583,1.07052771250407,45.9888509114583,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,0.215290810908254,0.553627601212589,0.176466020653587,0.553627601212589,0.176466020653587
Anhui,2018,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,9.09597149911294,0.807582855224609,-72.6500244140625,0.807582855224609,-72.6500244140625,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.0898129785030216,-0.0576860188579789,-0.922244353120584,-0.0576860188579789,-0.922244353120584
Anhui,2019,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,8.44217804824337,0.912541611290677,68.3418423160092,0.912541611290677,68.3418423160092,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.173800833975381,0.186329847406554,0.383476273184039,0.186329847406554,0.383476273184039
Anhui,2020,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,7.58378335438598,0.980500221252441,198.525024414063,0.980500221252441,198.525024414063,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,-0.284072249802573,0.34432504191434,1.58909805836708,0.34432504191434,1.58909805836708
Anhui,2021,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,16.4121613798919,1.45216655731201,189.112487792969,1.45216655731201,189.112487792969,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,0.850042104930328,1.440889767862,1.50192889395323,1.440889767862,1.50192889395323
Anhui,2022,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,16.6330248752005,1.12929248809814,-145.6875,1.12929248809814,-145.6875,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,0.878414752741987,0.690248290708976,-1.59864179772182,0.690248290708976,-1.59864179772182
Anhui,2023,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,15.4326968032393,1.3870415687561,167.287506103516,1.3870415687561,167.287506103516,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,0.724217765156377,1.28948238563336,1.29980852047667,1.28948238563336,1.29980852047667
Anhui,2024,0.0441725398814915,0.00837904939982559,0.0682618595424368,0.22778909196967,0.515680313110352,379.330078125,19.697461885488,1.67020797729492,274.179178873698,1.67020797729492,274.179178873698,0.0247144110167908,-0.141860160278138,0.625999995756326,0.674578267823628,1.27207959043936,1.94780856123249,2.28972847226679,1.94780856123249,2.28972847226679
Beijing,2002,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2003,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,6.26795033076758,0.0517494678497315,-49.0499877929688,0.0517494678497315,-49.0499877929688,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,-0.453107277098167,-1.81490328861909,-0.703685259519094,-1.81490328861909,-0.703685259519094
Beijing,2004,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,15.5186050912446,0.839249610900879,24.2750244140625,0.839249610900879,24.2750244140625,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.735253747341988,0.0159351930137422,-0.0246249485718207,0.0159351930137422,-0.0246249485718207
Beijing,2005,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2006,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2007,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2008,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,11.8978916256453,0.608917236328125,8.45001220703125,0.608917236328125,8.45001220703125,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.270128318429979,-0.519558519152195,-0.171179819639685,-0.519558519152195,-0.171179819639685
Beijing,2009,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,12.0257679981903,0.618083000183106,9.2750244140625,0.618083000183106,9.2750244140625,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.286555620173898,-0.49824927454147,-0.163539411149058,-0.49824927454147,-0.163539411149058
Beijing,2010,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2011,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,7.1839957525156,0.183283519744873,-26.4350036621094,0.183283519744873,-26.4350036621094,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,-0.335429912197127,-1.50910321228936,-0.494248701737022,-1.50910321228936,-0.494248701737022
Beijing,2012,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2013,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,7.98052554901701,0.306722323099772,36.433349609375,0.306722323099772,36.433349609375,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,-0.233105807636261,-1.22212356751972,0.0879728654512539,-1.22212356751972,0.0879728654512539
Beijing,2014,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,26.6824428722751,1.24658298492432,-93,1.24658298492432,-93,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,2.16938679474857,0.962933898469231,-1.11070474791928,0.962933898469231,-1.11070474791928
Beijing,2015,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2016,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,17.0911273357915,1.06741714477539,234.049987792969,1.06741714477539,234.049987792969,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.93726368003007,0.546395923672412,1.9180934714242,0.546395923672412,1.9180934714242
Beijing,2017,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,31.9406556974729,1.50025081634521,-14.2000122070313,1.50025081634521,-14.2000122070313,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,2.84486927047272,1.55267960380756,-0.380940884229071,1.55267960380756,-0.380940884229071
Beijing,2018,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2019,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2020,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2021,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2022,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,20.3285275061212,1.073166847229,17.8499755859375,1.073166847229,17.8499755859375,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,1.35314777499951,0.559763256495017,-0.0841270955712535,0.559763256495017,-0.0841270955712535
