algorithm,mean_auc,mean_tss,mean_threshold,available,species
GAM,0.6882501333999901,0.4462678223639527,0.1438066357259616,TRUE,Dicaeum ignipectus
GBM,0.6354723681056279,0.3913528369796416,0.054012779746386845,TRUE,Dicaeum ignipectus
GLM,0.7316034395377009,0.5142057839288507,0.1692683894703353,TRUE,Dicaeum ignipectus
MaxEnt,NA,NA,NA,TRUE,Dicaeum ignipectus
RF,0.6100240833681767,0.28786310630071854,0.021333333333333336,TRUE,Dicaeum ignipectus
GAM,0.6717084909925108,0.3000249349843036,0.07216444169488331,TRUE,Accipiter gularis
GBM,0.6659246231182215,0.261836989504146,0.1475977148077876,TRUE,Accipiter gularis
GLM,0.6905805391135839,0.3592360512558057,0.14820118830918638,TRUE,Accipiter gularis
MaxEnt,NA,NA,NA,TRUE,Accipiter gularis
RF,0.6363342379226145,0.15492796582748536,0.016,TRUE,Accipiter gularis
GAM,0.6409919407312851,0.10835462560561807,0.2155534474915322,TRUE,Cygnus cygnus
GBM,0.6353832993643014,0.041191672508078224,0.14453663093538968,TRUE,Cygnus cygnus
GLM,0.6043587309461125,0.0736805901255659,0.12311308679019507,TRUE,Cygnus cygnus
MaxEnt,NA,NA,NA,TRUE,Cygnus cygnus
RF,0.6593533965726392,0.012267491706116962,0.0013333333333333335,TRUE,Cygnus cygnus
GAM,0.585068507808097,0.1216703421541014,0.12254205109959165,TRUE,Zosterops erythropleurus
GBM,0.5270842787499185,0.16268077533335656,0.040235578644110946,TRUE,Zosterops erythropleurus
GLM,0.6450037648846523,0.2599866162949574,0.12801883959196272,TRUE,Zosterops erythropleurus
MaxEnt,NA,NA,NA,TRUE,Zosterops erythropleurus
RF,0.5722896188515952,0.04726944495966841,0.2028333333333333,TRUE,Zosterops erythropleurus
GAM,0.7639754069464754,0.47295231945675725,0.03186761861850161,TRUE,Curruca crassirostris
GBM,0.6384239033437502,0.24645090494954008,0.02268976380377709,TRUE,Curruca crassirostris
GLM,0.7012213390119328,0.4175081266522255,0.08823584974243172,TRUE,Curruca crassirostris
MaxEnt,NA,NA,NA,TRUE,Curruca crassirostris
RF,0.6294521814175388,0.22180957117561997,0.011800000000000031,TRUE,Curruca crassirostris
GAM,0.7976253261764096,0.5359886580759575,0.11925905487618704,TRUE,Larus crassirostris
GBM,0.7407030535201352,0.4515202902639458,0.0785501318976821,TRUE,Larus crassirostris
GLM,0.7913663603429709,0.5433288190646525,0.13751134132404266,TRUE,Larus crassirostris
MaxEnt,NA,NA,NA,TRUE,Larus crassirostris
RF,0.7679517463157646,0.477039428381543,0.058200000000000085,TRUE,Larus crassirostris
GAM,0.7379061979066069,-0.022846356918055456,0.2584006976139153,TRUE,Passer domesticus
GBM,0.7565312752427668,-0.018450297987214558,0.09029932021161172,TRUE,Passer domesticus
GLM,0.7163454164358632,0.013981538300432517,0.22452862397166637,TRUE,Passer domesticus
MaxEnt,NA,NA,NA,TRUE,Passer domesticus
RF,0.7104400184038281,0,0,TRUE,Passer domesticus
GAM,0.6060200433831333,0.16103742775019023,0.05075505002669814,TRUE,Anthus roseatus
GBM,0.5687065038713403,0.05656336927716379,0.03008090338734588,TRUE,Anthus roseatus
GLM,0.6322834672804727,0.21178370145273023,0.09985859741625211,TRUE,Anthus roseatus
MaxEnt,NA,NA,NA,TRUE,Anthus roseatus
RF,0.5773289712533731,0.0472386266988805,0.008,TRUE,Anthus roseatus
GAM,0.6733856275382915,0.290391703352027,0.07225152169889644,TRUE,Emberiza godlewskii
GBM,0.6221922460326436,0.2764246197922456,0.06389496753253321,TRUE,Emberiza godlewskii
GLM,0.6919066202960368,0.14609500917043833,0.21445737646644236,TRUE,Emberiza godlewskii
MaxEnt,NA,NA,NA,TRUE,Emberiza godlewskii
RF,0.5780056267703737,0.1418746069222728,0.017333333333333336,TRUE,Emberiza godlewskii
GAM,0.8038093009404921,0.5548733487702554,0.15456316085945748,TRUE,Enicurus schistaceus
GBM,0.7932902697403216,0.556691409787162,0.07766089397170767,TRUE,Enicurus schistaceus
GLM,0.7946210584703368,0.5299079151203849,0.14427977283273158,TRUE,Enicurus schistaceus
MaxEnt,NA,NA,NA,TRUE,Enicurus schistaceus
RF,0.7699069775462537,0.5343157433970231,0.052400000000000016,TRUE,Enicurus schistaceus
GAM,0.7113085948307056,0.2980679553003488,0.3289833184407587,TRUE,Podiceps nigricollis
GBM,0.6587465765497109,0.21008850139735366,0.0968996323414411,TRUE,Podiceps nigricollis
GLM,0.6515125522929032,0.26640011461523927,0.16997063027507028,TRUE,Podiceps nigricollis
MaxEnt,NA,NA,NA,TRUE,Podiceps nigricollis
RF,0.656020020557238,0.14788461198451736,0.051566666666666705,TRUE,Podiceps nigricollis
GAM,0.6922850807558942,0.3827384556882109,0.11526432281592616,TRUE,Saxicola ferreus
GBM,0.6760478716352769,0.3549028129027877,0.1507675204899352,TRUE,Saxicola ferreus
GLM,0.7283483690364869,0.3895708580934321,0.16708511964540176,TRUE,Saxicola ferreus
MaxEnt,NA,NA,NA,TRUE,Saxicola ferreus
RF,0.6407689983983381,0.30898810656330145,0.043333333333333335,TRUE,Saxicola ferreus
GAM,0.6963101956489476,0.26676386906170635,0.18447782418184808,TRUE,Pericrocotus ethologus
GBM,0.5947380102033808,0.23607402019235607,0.07087144913818767,TRUE,Pericrocotus ethologus
GLM,0.6701955659663333,0.20205535598013902,0.22596239922245331,TRUE,Pericrocotus ethologus
MaxEnt,NA,NA,NA,TRUE,Pericrocotus ethologus
RF,0.6273582103431257,0.2335793207573067,0.023333333333333334,TRUE,Pericrocotus ethologus
GAM,0.7526300664371762,0.4359625461297587,0.09316184343929836,TRUE,Turdus rubrocanus
GBM,0.684231796256165,0.39101509105993276,0.09657716584265286,TRUE,Turdus rubrocanus
GLM,0.6148002068825975,0.28880887690639984,0.12401483891907873,TRUE,Turdus rubrocanus
MaxEnt,NA,NA,NA,TRUE,Turdus rubrocanus
RF,0.6438727372492667,0.28143035980303815,0.034,TRUE,Turdus rubrocanus
GAM,0.6370932187718893,0.2878297030048055,0.06208899420003743,TRUE,Sitta villosa
GBM,0.5982890258501465,0.30007732631229395,0.03416309261857533,TRUE,Sitta villosa
GLM,0.6500642356850234,0.27012913818484063,0.08621447803177432,TRUE,Sitta villosa
MaxEnt,NA,NA,NA,TRUE,Sitta villosa
RF,0.6150438131204947,0.17311339457863842,0.014,TRUE,Sitta villosa
GAM,0.7505426326130444,0.49514302261106724,0.15286902878752798,TRUE,Cacomantis merulinus
GBM,0.7388159978259516,0.46759832970870113,0.050062550950297977,TRUE,Cacomantis merulinus
GLM,0.8361013404598757,0.6102978690175846,0.20155349084127658,TRUE,Cacomantis merulinus
MaxEnt,NA,NA,NA,TRUE,Cacomantis merulinus
RF,0.6986239452385078,0.4007905773924684,0.03733333333333333,TRUE,Cacomantis merulinus
GAM,0.6648430802981753,0.28707995096599026,0.0382112579508031,TRUE,Ficedula mugimaki
GBM,0.6578519795679432,0.2706502873117474,0.1396764193014725,TRUE,Ficedula mugimaki
GLM,0.6348411631573185,0.4252570556582535,0.10680447619137841,TRUE,Ficedula mugimaki
MaxEnt,NA,NA,NA,TRUE,Ficedula mugimaki
RF,0.6612304183338703,0.18356167122932607,0.018,TRUE,Ficedula mugimaki
GAM,0.6966120417600871,0.37817489979409374,0.1108423720194342,TRUE,Yuhina nigrimenta
GBM,0.6725589107438887,0.3648379167101475,0.07901950358617696,TRUE,Yuhina nigrimenta
GLM,0.6965361819904722,0.3679379730571897,0.17469187251793897,TRUE,Yuhina nigrimenta
MaxEnt,NA,NA,NA,TRUE,Yuhina nigrimenta
RF,0.6638312137220371,0.32485328291357074,0.02666666666666667,TRUE,Yuhina nigrimenta
GAM,0.7213185393778725,0.4075968124273793,0.096373237778931,TRUE,Calidris subminuta
GBM,0.64430587595747435,0.285785734084874,0.060741056808277724,TRUE,Calidris subminuta
GLM,0.7215508893493484,0.38857633358274724,0.0972917825249936,TRUE,Calidris subminuta
MaxEnt,NA,NA,NA,TRUE,Calidris subminuta
RF,0.6593941077583295,0.13387687345854676,0.017333333333333333,TRUE,Calidris subminuta
GAM,0.6865954668537543,0.3818161067489177,0.23969896741309632,TRUE,Gelochelidon nilotica
GBM,0.6592371310565802,0.07284451764292614,0.13672658193970516,TRUE,Gelochelidon nilotica
GLM,0.6787568208153385,0.25928569383868705,0.15560207545695684,TRUE,Gelochelidon nilotica
MaxEnt,NA,NA,NA,TRUE,Gelochelidon nilotica
RF,0.675783956084919,0.022390426577961843,0.016666666666666666,TRUE,Gelochelidon nilotica
GAM,0.6594247492332459,0.19102078946845075,0.13736661341475406,TRUE,Anser indicus
GBM,0.6956927867428924,0.1524711903774002,0.1777219109268907,TRUE,Anser indicus
GLM,0.6640599329650467,0.1625422327728328,0.23045365415030908,TRUE,Anser indicus
MaxEnt,NA,NA,NA,TRUE,Anser indicus
RF,0.6702282554962319,0.10930997498120787,0.035333333333333335,TRUE,Anser indicus
GAM,0.6929052169163775,0.3728385198401665,0.04773019657085488,TRUE,Numenius phaeopus
GBM,0.6402245804733255,0.08797770533607488,0.025220528072643605,TRUE,Numenius phaeopus
GLM,0.6735993726342262,0.30342570499117894,0.06360130507323074,TRUE,Numenius phaeopus
MaxEnt,NA,NA,NA,TRUE,Numenius phaeopus
RF,0.6501676143057863,0.004174454828660412,0.009666666666666704,TRUE,Numenius phaeopus
GAM,0.7697641407414775,0.5111737189012944,0.06547783686386423,TRUE,Paradoxornis heudei
GBM,0.7802601881654505,0.45035451086459083,0.10835503468318178,TRUE,Paradoxornis heudei
GLM,0.8529379886715284,0.6560572769253687,0.11925338883749334,TRUE,Paradoxornis heudei
MaxEnt,NA,NA,NA,TRUE,Paradoxornis heudei
RF,0.7114144718091615,0.32157213389122935,0.014666666666666666,TRUE,Paradoxornis heudei
GAM,0.6535433043194832,0.17226450620652306,0.0689753192250658,TRUE,Eremophila alpestris
GBM,0.6325902372873953,0.17943639193050961,0.15874986546371625,TRUE,Eremophila alpestris
GLM,0.681802768133067,0.1374110941346235,0.21968499840578404,TRUE,Eremophila alpestris
MaxEnt,NA,NA,NA,TRUE,Eremophila alpestris
RF,0.6121144086534726,0.14047186713069068,0.014,TRUE,Eremophila alpestris
GAM,0.7322488121751085,0.48609322959640455,0.10692729385480501,TRUE,Lophura nycthemera
GBM,0.7524800780875381,0.5326923257671194,0.07594701133779619,TRUE,Lophura nycthemera
GLM,0.7770496849755112,0.5760977055641662,0.2226526900500475,TRUE,Lophura nycthemera
MaxEnt,NA,NA,NA,TRUE,Lophura nycthemera
RF,0.7341291291636212,0.4674907942080317,0.03710000000000001,TRUE,Lophura nycthemera
GAM,0.631775704710582,0.052631651429070204,0.31108334612365895,TRUE,Phylloscopus humei
GBM,0.6256478155025433,0.09652870442542989,0.05290934239881209,TRUE,Phylloscopus humei
GLM,0.7288773126789883,0.12581147374877152,0.33410600814001357,TRUE,Phylloscopus humei
MaxEnt,NA,NA,NA,TRUE,Phylloscopus humei
RF,0.6235268430009205,0.011939510956244348,0.005333333333333334,TRUE,Phylloscopus humei
GAM,0.6290863800089964,0.3212848559436256,0.07692597254716022,TRUE,Sibirionetta formosa
GBM,0.6617965760442382,0.30803539889015724,0.0662386365681268,TRUE,Sibirionetta formosa
GLM,0.7226445687368304,0.42268157023574976,0.19084101491993635,TRUE,Sibirionetta formosa
MaxEnt,NA,NA,NA,TRUE,Sibirionetta formosa
RF,0.6095591970681248,0.18885476304105997,0.0730666666666667,TRUE,Sibirionetta formosa
GAM,0.6804023047952655,0.1676996742783213,0.05921014117106999,TRUE,Athene noctua
GBM,0.653679311744931,0.12788350244140614,0.15068066095021834,TRUE,Athene noctua
GLM,0.8121110684877852,-0.027366771064050676,0.3859312286449218,TRUE,Athene noctua
MaxEnt,NA,NA,NA,TRUE,Athene noctua
RF,0.6932932532789776,0.01851682933686787,0.002666666666666667,TRUE,Athene noctua
GAM,0.6044293893724382,0.061472621361059486,0.11419494168290213,TRUE,Bombycilla japonica
GBM,0.6181369945394819,0.1074883174071815,0.025917935454287777,TRUE,Bombycilla japonica
GLM,0.5688689374531549,0.21678901670788084,0.09202574884918562,TRUE,Bombycilla japonica
MaxEnt,NA,NA,NA,TRUE,Bombycilla japonica
RF,0.663767695075979,0.01888594164456232,6.666666666666668e-4,TRUE,Bombycilla japonica
GAM,0.6821879588432658,0.4338517245422887,0.07178918500720302,TRUE,Erpornis zantholeuca
GBM,0.7467318400577069,0.4930496012268344,0.04613874823136871,TRUE,Erpornis zantholeuca
GLM,0.8192988242177248,0.6453599443050408,0.25678667477940187,TRUE,Erpornis zantholeuca
MaxEnt,NA,NA,NA,TRUE,Erpornis zantholeuca
RF,0.7009671024286466,0.46319560121970793,0.037333333333333336,TRUE,Erpornis zantholeuca
GAM,0.8302864585273484,0.5539656262287618,0.14145189294236962,TRUE,Parayuhina diademata
GBM,0.7972944877806258,0.5327208315964369,0.08533806410457846,TRUE,Parayuhina diademata
GLM,0.7113844054541997,0.44301422577288196,0.2273210704208833,TRUE,Parayuhina diademata
MaxEnt,NA,NA,NA,TRUE,Parayuhina diademata
RF,0.7476642276206441,0.46888502226183826,0.058833333333333335,TRUE,Parayuhina diademata
GAM,0.6730141988949403,0.3061324970939998,0.2738941424624423,TRUE,Aethopyga gouldiae
GBM,0.6513366504956204,0.2731750727799849,0.06998181279801459,TRUE,Aethopyga gouldiae
GLM,0.6671599041194366,0.3548890892355872,0.1657557379682463,TRUE,Aethopyga gouldiae
MaxEnt,NA,NA,NA,TRUE,Aethopyga gouldiae
RF,0.62059189455834,0.2231809330696461,0.04190000000000002,TRUE,Aethopyga gouldiae
GAM,0.6949331454680472,0.33788930195402495,0.08582169918222583,TRUE,Phylloscopus castaniceps
GBM,0.6658880444506081,0.2907049824999617,0.06545322876174071,TRUE,Phylloscopus castaniceps
GLM,0.7273847076967694,0.3395988581715876,0.11178563040519922,TRUE,Phylloscopus castaniceps
MaxEnt,NA,NA,NA,TRUE,Phylloscopus castaniceps
RF,0.6230742748455297,0.2865159274001485,0.03103333333333334,TRUE,Phylloscopus castaniceps
GAM,0.7719041245082586,0.4765618818244363,0.20211460600751674,TRUE,Prunella strophiata
GBM,0.7555915762443816,0.4496193271115292,0.12967208567770971,TRUE,Prunella strophiata
GLM,0.6694340526852598,0.3569459272605001,0.19260949384841924,TRUE,Prunella strophiata
MaxEnt,NA,NA,NA,TRUE,Prunella strophiata
RF,0.7361143147479774,0.3798090177247558,0.10156666666666683,TRUE,Prunella strophiata
GAM,0.6133841535156964,0.25118840712298757,0.07174216029068693,TRUE,Galerida cristata
GBM,0.6049444358185543,0.2043132818152023,0.03741050228647104,TRUE,Galerida cristata
GLM,0.6451056724733396,0.2662515267339688,0.15017639481863346,TRUE,Galerida cristata
MaxEnt,NA,NA,NA,TRUE,Galerida cristata
RF,0.6197496459193222,0.06867354606254934,0.009333333333333334,TRUE,Galerida cristata
GAM,0.6983548408936908,0.49288579407391286,0.11384047886528971,TRUE,Acridotheres tristis
GBM,0.7285863174047555,0.38573359148009995,0.06731191028787145,TRUE,Acridotheres tristis
GLM,0.6764223898313466,0.1597427723268652,0.19573344079679597,TRUE,Acridotheres tristis
MaxEnt,NA,NA,NA,TRUE,Acridotheres tristis
RF,0.7027129562045306,0.43008837147451007,0.026666666666666665,TRUE,Acridotheres tristis
GAM,0.6324724672939743,0.22052816068907952,0.08011139549251761,TRUE,Halcyon pileata
GBM,0.6096691069084195,0.21346642198548932,0.0642326814507613,TRUE,Halcyon pileata
GLM,0.6155379111633588,0.16841715385897577,0.11480407528663866,TRUE,Halcyon pileata
MaxEnt,NA,NA,NA,TRUE,Halcyon pileata
RF,0.6035361474436449,0.11083253241512617,0.009133333333333327,TRUE,Halcyon pileata
GAM,0.6416826529034544,0.17509379517895945,0.1728360009524403,TRUE,Dendrocopos hyperythrus
GBM,0.6188846182421143,0.2517602483898899,0.05207544938748012,TRUE,Dendrocopos hyperythrus
GLM,0.6658190694741336,0.13495491177725155,0.23927592008694692,TRUE,Dendrocopos hyperythrus
MaxEnt,NA,NA,NA,TRUE,Dendrocopos hyperythrus
RF,0.6302818745391418,0.18402422448756658,0.02136666666666668,TRUE,Dendrocopos hyperythrus
GAM,0.6655298058384088,0.3219135596783474,0.3372862258244702,TRUE,Phylloscopus tenellipes
GBM,0.6579149138169982,0.29706709835122375,0.10254725929668407,TRUE,Phylloscopus tenellipes
GLM,0.6767605387659315,0.361856088267236,0.23187686976368965,TRUE,Phylloscopus tenellipes
MaxEnt,NA,NA,NA,TRUE,Phylloscopus tenellipes
RF,0.6309386451903883,0.2198420887336459,0.12066666666666667,TRUE,Phylloscopus tenellipes
GAM,0.7999453707060379,0.5507128272290427,0.11142308007955543,TRUE,Platalea minor
GBM,0.72887786654099,0.4317026178410907,0.04485255296980165,TRUE,Platalea minor
GLM,0.7873395249762487,0.49895301098331013,0.30920040448815583,TRUE,Platalea minor
MaxEnt,NA,NA,NA,TRUE,Platalea minor
RF,0.7284153975284114,0.4465656444444025,0.041,TRUE,Platalea minor
GAM,0.7826930455453907,0.49088227961062597,0.14612458054607858,TRUE,Charadrius mongolus
GBM,0.6560723334653527,0.2849115661496717,0.11556641394389906,TRUE,Charadrius mongolus
GLM,0.7296584895455679,0.3971003084332193,0.1374176208989344,TRUE,Charadrius mongolus
MaxEnt,NA,NA,NA,TRUE,Charadrius mongolus
RF,0.6670601897860224,0.26669297927677993,0.12266666666666667,TRUE,Charadrius mongolus
GAM,0.7587782490838793,0.4829218500089051,0.11576064931293682,TRUE,Calidris acuminata
GBM,0.5892229748504143,0.253949527938783,0.055785228324498656,TRUE,Calidris acuminata
GLM,0.7275163023075737,0.4834860840455478,0.12362779682252914,TRUE,Calidris acuminata
MaxEnt,NA,NA,NA,TRUE,Calidris acuminata
RF,0.6521762614519205,0.1719717537364597,0.02333333333333333,TRUE,Calidris acuminata
GAM,0.8028048201625607,0.5458678106165039,0.15680020328348995,TRUE,Sturnia sinensis
GBM,0.715831172264576,0.5064182671639278,0.06810636130296258,TRUE,Sturnia sinensis
GLM,0.8612170807983929,0.6384508438498527,0.21866819917721259,TRUE,Sturnia sinensis
MaxEnt,NA,NA,NA,TRUE,Sturnia sinensis
RF,0.688554203376749,0.3455178785511504,0.045200000000000004,TRUE,Sturnia sinensis
GAM,0.8024689574774427,0.39411187000249526,0.08681772650536018,TRUE,Pyrrhula erythaca
GBM,0.7219736210432054,0.38323436815715534,0.05521443685805029,TRUE,Pyrrhula erythaca
GLM,0.6639514796553959,0.2332175095580158,0.23239082416612022,TRUE,Pyrrhula erythaca
MaxEnt,NA,NA,NA,TRUE,Pyrrhula erythaca
RF,0.69682658996432,0.3156836807732985,0.02270000000000001,TRUE,Pyrrhula erythaca
GAM,0.6114774136415813,0.1686753594451104,0.04071015153378534,TRUE,Pericrocotus divaricatus
GBM,0.6073950568967607,0.1609588463678604,0.03136118029840548,TRUE,Pericrocotus divaricatus
GLM,0.6386799898469185,0.27144671847599605,0.09625973394747352,TRUE,Pericrocotus divaricatus
MaxEnt,NA,NA,NA,TRUE,Pericrocotus divaricatus
RF,0.6154366611843308,0.08849467438605858,0.08706666666666676,TRUE,Pericrocotus divaricatus
GAM,0.6205362238310408,0.06578680729794648,0.13237419994434996,TRUE,Falco cherrug
GBM,0.6679890323718998,0.06529334202272914,0.13981525229910322,TRUE,Falco cherrug
GLM,0.7724556092652645,-0.003546147321548987,0.28628232851832847,TRUE,Falco cherrug
MaxEnt,NA,NA,NA,TRUE,Falco cherrug
RF,0.6546035660364556,0.042593875917355015,0.07533333333333334,TRUE,Falco cherrug
GAM,0.6704144720245898,0.3281714153087253,0.13614901360170656,TRUE,Phylloscopus ricketti
GBM,0.6775097142699628,0.2629892293916389,0.20801057265300416,TRUE,Phylloscopus ricketti
GLM,0.7105535767126331,0.38165053938751253,0.11488059843002245,TRUE,Phylloscopus ricketti
MaxEnt,NA,NA,NA,TRUE,Phylloscopus ricketti
RF,0.6179498087807935,0.1878911679561645,0.059000000000000045,TRUE,Phylloscopus ricketti
GAM,0.5937427410455851,0.33366265585036425,0.06720115525335796,TRUE,Otus lettia
GBM,0.5751802841091901,0.35485288522968483,0.04631017898792368,TRUE,Otus lettia
GLM,0.6077577740818274,0.37862100910843066,0.11622269479597291,TRUE,Otus lettia
MaxEnt,NA,NA,NA,TRUE,Otus lettia
RF,0.5810062336625956,0.23335733814676846,0.022933333333333358,TRUE,Otus lettia
GAM,0.8430785391298503,0.6002579513107051,0.1311184599248066,TRUE,Hydroprogne caspia
GBM,0.6499411359500578,0.2463613187908919,0.13425007993418778,TRUE,Hydroprogne caspia
GLM,0.7190130832667243,0.3987180791320146,0.14110826580823516,TRUE,Hydroprogne caspia
MaxEnt,NA,NA,NA,TRUE,Hydroprogne caspia
RF,0.6382584035392338,0.23079093206075166,0.04866666666666667,TRUE,Hydroprogne caspia
GAM,0.604240938740866,0.3102903431995209,0.04816793322150472,TRUE,Ixobrychus cinnamomeus
GBM,0.6374494793584196,0.29677440965441226,0.05392971868603001,TRUE,Ixobrychus cinnamomeus
GLM,0.6576383542099248,0.38984856830383174,0.115967794269489,TRUE,Ixobrychus cinnamomeus
MaxEnt,NA,NA,NA,TRUE,Ixobrychus cinnamomeus
RF,0.6106451462361528,0.14420841550213703,0.006500000000000001,TRUE,Ixobrychus cinnamomeus
GAM,0.6560825393328362,0.2256682006795943,0.14707864921352168,TRUE,Ptyonoprogne rupestris
GBM,0.657126717432685,0.1770278637263043,0.1926401403508378,TRUE,Ptyonoprogne rupestris
GLM,0.7358394891801734,0.13145867396631092,0.24075726670089148,TRUE,Ptyonoprogne rupestris
MaxEnt,NA,NA,NA,TRUE,Ptyonoprogne rupestris
RF,0.61552507893721,0.1419475922451532,0.03906666666666668,TRUE,Ptyonoprogne rupestris
GAM,0.7168103236976612,0.42248534059271936,0.06145644924285834,TRUE,Pseudopodoces humilis
GBM,0.6705339213445514,0.384900457518388,0.03948642566396419,TRUE,Pseudopodoces humilis
GLM,0.6096296278270579,0.3542563940272177,0.17375605613994194,TRUE,Pseudopodoces humilis
MaxEnt,NA,NA,NA,TRUE,Pseudopodoces humilis
RF,0.6499053736490171,0.368044616738155,0.028400000000000016,TRUE,Pseudopodoces humilis
GAM,0.6009770657418729,0.3557938319313111,0.07992538049703189,TRUE,Aviceda leuphotes
GBM,0.6169799132762557,0.34743956595838144,0.05940197747031576,TRUE,Aviceda leuphotes
GLM,0.6712677434323864,0.4097022960967753,0.1618195756888487,TRUE,Aviceda leuphotes
MaxEnt,NA,NA,NA,TRUE,Aviceda leuphotes
RF,0.5964630394810563,0.28827894303449136,0.019866666666666675,TRUE,Aviceda leuphotes
GAM,0.7053326766317398,0.40133899023103337,0.20341120849053787,TRUE,Pterorhinus lanceolatus
GBM,0.6893008707305013,0.38321055019363437,0.06569397894279289,TRUE,Pterorhinus lanceolatus
GLM,0.685142334204,0.3949277251147896,0.18703573013035843,TRUE,Pterorhinus lanceolatus
MaxEnt,NA,NA,NA,TRUE,Pterorhinus lanceolatus
RF,0.668603002799385,0.3468128201365357,0.05283333333333337,TRUE,Pterorhinus lanceolatus
GAM,0.6390137061203698,0.3114463997220026,0.08675036170398646,TRUE,Monticola rufiventris
GBM,0.6578881575527484,0.3355395135191565,0.05458132511172111,TRUE,Monticola rufiventris
GLM,0.6877506216015575,0.2724836470902866,0.12360138830503456,TRUE,Monticola rufiventris
MaxEnt,NA,NA,NA,TRUE,Monticola rufiventris
RF,0.6347742157629832,0.3176071086932346,0.04623333333333334,TRUE,Monticola rufiventris
GAM,0.7478014414996353,0.4384166865080882,0.14880257817722006,TRUE,Gypaetus barbatus
GBM,0.6970191873076264,0.3733985587809988,0.0764313310358184,TRUE,Gypaetus barbatus
GLM,0.751019455721694,0.4751908171592723,0.22699646062224366,TRUE,Gypaetus barbatus
MaxEnt,NA,NA,NA,TRUE,Gypaetus barbatus
RF,0.6653055614061818,0.3723757984120989,0.056666666666666664,TRUE,Gypaetus barbatus
GAM,0.8060238183736963,0.44994343217916205,0.18137869447882923,TRUE,Cyanistes cyanus
GBM,0.7796159344409825,0.40029013646572603,0.0988382595878981,TRUE,Cyanistes cyanus
GLM,0.8711601619998846,0.5198038571186081,0.21550267916484836,TRUE,Cyanistes cyanus
MaxEnt,NA,NA,NA,TRUE,Cyanistes cyanus
RF,0.7328947856532646,0.3306814614698044,0.09166666666666673,TRUE,Cyanistes cyanus
GAM,0.6311725380609422,0.19539493295132834,0.06379392933151083,TRUE,Prunella montanella
GBM,0.5774920018471349,0.23092278496607083,0.040302276041836116,TRUE,Prunella montanella
GLM,0.6846671699117413,0.2522160086453292,0.1830782184143416,TRUE,Prunella montanella
MaxEnt,NA,NA,NA,TRUE,Prunella montanella
RF,0.5627236143270317,0.16677610138972768,0.019333333333333334,TRUE,Prunella montanella
GAM,0.79183703511316506,0.5406893064145952,0.16578070813109572,TRUE,Periparus rubidiventris
GBM,0.7375938379096949,0.4379870778201972,0.054058693633444455,TRUE,Periparus rubidiventris
GLM,0.6742541889467772,0.29452967229603944,0.16820057124732474,TRUE,Periparus rubidiventris
MaxEnt,NA,NA,NA,TRUE,Periparus rubidiventris
RF,0.7161958115228164,0.34594060909850377,0.03930000000000001,TRUE,Periparus rubidiventris
GAM,0.7750944291645442,0.491350680910843,0.21819347075758774,TRUE,Phylloscopus magnirostris
GBM,0.7418263182844826,0.4414590685842645,0.08919236763025688,TRUE,Phylloscopus magnirostris
GLM,0.7015312208402665,0.32827083767265586,0.1657493327434864,TRUE,Phylloscopus magnirostris
MaxEnt,NA,NA,NA,TRUE,Phylloscopus magnirostris
RF,0.7194763362428219,0.4005663384893284,0.078,TRUE,Phylloscopus magnirostris
GAM,0.7150714944258041,-0.014205081385933082,0.2543111543460814,TRUE,Hieraaetus pennatus
GBM,0.7484485089757758,-0.006605591310018632,0.20419230162268073,TRUE,Hieraaetus pennatus
GLM,0.7713833208591463,0.03175913937157417,0.29159348112862826,TRUE,Hieraaetus pennatus
MaxEnt,NA,NA,NA,TRUE,Hieraaetus pennatus
RF,0.6363155858117763,0.04675615519102263,0.005200000000000003,TRUE,Hieraaetus pennatus
GAM,0.7286898324293519,0.4427506265915529,0.09711937337979924,TRUE,Psilopogon faber
GBM,0.6868651540104203,0.46195238252922277,0.045793999394131556,TRUE,Psilopogon faber
GLM,0.6790633605621093,0.462111868998236,0.16414356783232514,TRUE,Psilopogon faber
MaxEnt,NA,NA,NA,TRUE,Psilopogon faber
RF,0.6806787352299497,0.3491100010562799,0.023333333333333334,TRUE,Psilopogon faber
GAM,0.7818159733503212,0.5436392013783318,0.23029261060244863,TRUE,Leucogeranus leucogeranus
GBM,0.7361658222453874,0.41856649147953495,0.06085940842930617,TRUE,Leucogeranus leucogeranus
GLM,0.849852078452948,0.6602223573527921,0.1741670107654725,TRUE,Leucogeranus leucogeranus
MaxEnt,NA,NA,NA,TRUE,Leucogeranus leucogeranus
RF,0.7538914451731843,0.4075625196059979,0.06820000000000002,TRUE,Leucogeranus leucogeranus
GAM,0.6675956878317503,0.3117592065667529,0.16489535439639896,TRUE,Asio flammeus
GBM,0.6363590172914569,0.28125756592482254,0.06233559122279186,TRUE,Asio flammeus
GLM,0.6635562420981007,0.3566414105851377,0.24882798428723835,TRUE,Asio flammeus
MaxEnt,NA,NA,NA,TRUE,Asio flammeus
RF,0.6244339098479076,0.19157765010536135,0.08386666666666671,TRUE,Asio flammeus
GAM,0.7782049946512362,0.5425318968235208,0.16500820264449995,TRUE,Phoenicurus schisticeps
GBM,0.7389969238994679,0.4555627424165101,0.08077148258762647,TRUE,Phoenicurus schisticeps
GLM,0.7017717857348836,0.45695794757547814,0.2270527195373354,TRUE,Phoenicurus schisticeps
