"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-0.359771458320821,0.0688692636594617,-5.22397713005596,1.75120417953788e-07,-0.494755215093366,-0.224787701548277
"z_log_mass",-0.024143751112288,0.0783490915862822,-0.30815610779226,0.75796354921416,-0.177707970621401,0.129420468396825
"z_log_hwi",0.139566239514519,0.0887806291680291,1.57203481009772,0.115942478445463,-0.0344437936548183,0.313576272683856
"z_log_range_provinces",0.381341403364572,0.0717101055460728,5.31781958010877,1.05018124655863e-07,0.24078959649427,0.521893210234875
"z_log_clutch_size",-0.0851878847715008,0.068108514910144,-1.25076702793901,0.211019487738034,-0.218680573995383,0.0483048044523813
"z_log_n_congeners",0.0799354235104872,0.0673113293429803,1.18754783616264,0.235011599589903,-0.0519947820017541,0.211865629022729
