"term","predictor","independent_r2_mean","independent_r2_low","independent_r2_high","percent_mean","percent_low","percent_high"
"z_area_km2","Area",0.315655449253102,0.170028308554882,0.497022143599113,45.7836763086234,23.8791300641787,73.5667342385986
"z_curr_report_density","Current survey effort",0.200579859535314,0.0584026589569427,0.37600301193418,28.3674247071257,9.67236546998344,49.2592317005405
"z_gdp_per_capita","Per capita GDP",0.145056060331694,0.0318696047159326,0.26638171620519,20.6009492750786,4.95334451613858,34.9983368715873
"z_habitat_heterogeneity","Habitat heterogeneity",0.0230978951088949,0.00161089425176127,0.0776620381280464,3.38513435741508,0.227185253793908,12.0474276756827
"z_hist_report_density","Historical survey effort",0.0127684924931316,0,0.0520570700798586,1.8628153517573,0,7.8853120552117
