"term","estimate","std.error","statistic","p.value","conf.low","conf.high","predictor"
"z_hist_report_density",0.0725752821783775,0.136788458138144,0.530565832572532,0.600595166334726,-0.195530095772385,0.34068066012914,"Historical survey effort"
"z_curr_user_density",0.490035754671475,0.196189137321544,2.49777210584463,0.0197518729790093,0.105505045521248,0.874566463821702,"Current user effort"
"z_gdp_per_capita",0.115707547798538,0.201713969140788,0.573621887920804,0.571560485587698,-0.279651831717407,0.511066927314483,"Per capita GDP"
"z_area_km2",-0.568041704438263,0.121675317524211,-4.66850398253724,9.6471408554998e-05,-0.806525326785717,-0.32955808209081,"Area"
"z_habitat_heterogeneity",-0.0202060277458256,0.12386062371654,-0.163135200998728,0.871777885414284,-0.262972850230245,0.222560794738594,"Habitat heterogeneity"
