term,Estimate,Std. Error,z value,Pr(>|z|),model,scale_id,climate_id,climate_label,climate_var,effort_id,effort_label,effort_var,hr,hr_lower,hr_upper
year_c,-0.0219069634192097,0.0142014708779019,-1.54258411734646,0.122931714086333,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,0.978331251411731,0.951475019557514,1.00594552438587
precip_velocity_z,0.196495233035296,0.111436845984759,1.76328781830536,0.0778519588070047,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.21712951885091,0.978317533664446,1.51423665086468
log_effort_days_z,0.154717693479017,0.101720875171502,1.52100238243293,0.128259239455332,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,1.16732837017345,0.95632714569666,1.42488428770799
precip_velocity_z:log_effort_days_z,-0.11062273015722,0.0580081270017856,-1.90702123779681,0.0565178373674325,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,0.895276446027598,0.799060465921804,1.00307792588282
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33563658831093,1.31411602001787,2.53831209535484,0.0111388601105102,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,28.0962632848662,2.13821033924541,369.187257251363
year_c,0.00435891228615794,0.214821985740765,0.0202908108829142,0.98381138613258,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00436842616268,0.659223811143486,1.53021768695326
temp_grad_z,-0.0118682003347039,1.1955796210759,-0.00992673354872323,0.992079742639562,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,0.988201948965323,0.0948741257899984,10.2930391590687
(Intercept),3.33667778696917,1.30392728777809,2.55894467294638,0.0104990449375829,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,28.1255323112913,2.18361181767222,362.264740184801
year_c,0.00248067408133216,0.281427716026683,0.00881460474595528,0.992967054037175,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.0024837534991,0.577459107087777,1.7403373913313
log_effort_record_z,0.00859367317241576,1.82339590347645,0.00471300454061087,0.99623958036339,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00863070478489,0.0282895642249669,35.9615259727834
(Intercept),3.33626946280098,1.36660199525129,2.44128830075907,0.0146349660907287,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,28.1140503210519,1.93040447231683,409.447779876938
year_c,0.00332827436527449,0.308990595423356,0.0107714422852072,0.991405798692266,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00333381922029,0.547554492444895,1.83849966840056
temp_grad_z,-0.0119162105358349,1.17678336374098,-0.0101260868423169,0.99192068971963,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,0.98815450632987,0.0984298070648746,9.92026051352977
log_effort_record_z,0.00949864151212745,1.95673585227744,0.00485432998075442,0.996126820266923,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00954389678178,0.0218030888479416,46.7447014795598
(Intercept),3.33522563314453,1.33922853013989,2.49040814027173,0.0127596474956685,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,28.0847193524945,2.03467828211597,387.654140726422
year_c,0.00310686529166801,0.29960772720039,0.0103697769102931,0.991726263386857,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00311169659975,0.557593944226296,1.80459828567804
temp_grad_z,-0.0103882283443809,1.22385809316593,-0.00848809874477206,0.99322755838435,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,0.989665542942476,0.0898916618519927,10.8957590360302
log_effort_record_z,0.00764130935371621,1.92675256546665,0.00396590070290917,0.996835677354412,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00767057866249,0.0230798873325161,43.9950152473858
temp_grad_z:log_effort_record_z,0.00386344075517249,1.21144432126958,0.00318911953883579,0.997455455070618,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,record,Record-based (legacy),log_effort_record_z,1.00387091346276,0.0934276976556812,10.7864887627923
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33563658831093,1.31411602001787,2.53831209535484,0.0111388601105102,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,28.0962632848662,2.13821033924541,369.187257251363
year_c,0.00435891228615794,0.214821985740765,0.0202908108829142,0.98381138613258,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00436842616268,0.659223811143486,1.53021768695326
temp_grad_z,-0.0118682003347039,1.1955796210759,-0.00992673354872323,0.992079742639562,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,0.988201948965323,0.0948741257899984,10.2930391590687
(Intercept),3.33595778753187,1.2865948377317,2.59285805422105,0.00951820459899707,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,28.1052892322307,2.25744107836811,349.91269114247
year_c,0.00270232653424718,0.317600638721749,0.00850856769408042,0.993211227115468,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00270598110981,0.538054767668912,1.8686188562352
log_effort_visits_z,0.00590294774899932,2.11532827508785,0.00279055871304617,0.997773459176607,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00592040447688,0.015920614955989,63.5575863708882
(Intercept),3.3354365710577,1.29465511462232,2.57631282137306,0.00998602561764119,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,28.0906441094428,2.22090006054823,355.299322333571
year_c,0.00348293734085568,0.322529145520912,0.0107988297777878,0.991383947905647,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00348900981508,0.533298385967565,1.88823034030503
temp_grad_z,-0.0120396960320791,1.14989406748427,-0.0104702653683738,0.991646089550278,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,0.988032491113999,0.103743676793092,9.40980919197515
log_effort_visits_z,0.00761853964602837,2.11168451040229,0.00360780202179775,0.997121396713139,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00764763455918,0.0160622561021737,63.213645018106
(Intercept),3.33341289713692,1.35757863716544,2.45541054188724,0.0140723773270105,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,28.0338552859516,1.95924416407268,401.122563795231
year_c,0.00312299844856606,0.322946796794842,0.00967031870128752,0.992284322265736,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00312788008868,0.532670245162492,1.88909659015073
temp_grad_z,-0.00969275739945856,1.24605378411287,-0.00777876326290311,0.993793507482058,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,0.990354065968911,0.0861247739555569,11.3881422375318
log_effort_visits_z,0.00426502580243975,2.18463234321557,0.00195228538828737,0.998442302619911,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00427413396924,0.0138757250216796,72.6856819794187
temp_grad_z:log_effort_visits_z,0.00836862812222058,1.33861092159043,0.00625172556658781,0.995011877184757,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,visits,Observer visits,log_effort_visits_z,1.00840374297658,0.0731451995659495,13.9021851725531
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33563658831093,1.31411602001787,2.53831209535484,0.0111388601105102,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,28.0962632848662,2.13821033924541,369.187257251363
year_c,0.00435891228615794,0.214821985740765,0.0202908108829142,0.98381138613258,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00436842616268,0.659223811143486,1.53021768695326
temp_grad_z,-0.0118682003347039,1.1955796210759,-0.00992673354872323,0.992079742639562,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,0.988201948965323,0.0948741257899984,10.2930391590687
(Intercept),3.33650151040183,1.30117724701156,2.56421753305696,0.0103408711378922,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,28.1205748759536,2.19502647127143,360.25384736981
year_c,0.00284521779848245,0.269228087266247,0.0105680570975076,0.991568067356264,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00284926927217,0.591648936159947,1.69983683805331
effort_pc1_z,0.00608112952854815,2.08457251004826,0.00291720700490643,0.997672408871457,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00609965713394,0.0169128601609207,59.8501087606649
(Intercept),3.33619173628538,1.31155334047608,2.54369504718304,0.0109686799181978,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,28.1118651988033,2.15017060241557,367.5415169698
year_c,0.00363309510983986,0.271016372081641,0.0134054451468542,0.989304322633756,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00363970279958,0.590043512872667,1.70714977973667
temp_grad_z,-0.0124729263416777,1.16347976899899,-0.0107203637519275,0.991446551112355,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,0.987604538199761,0.10097389371921,9.65955345433212
effort_pc1_z,0.00863217498944035,2.10900489927104,0.00409300850482803,0.9967342608251,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00866953964734,0.0161632128999964,62.9462871340755
(Intercept),3.33352048225034,1.37921740020732,2.41696521646932,0.0156505126094758,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,28.0368714736975,1.87808826254879,418.54591059839
year_c,0.00376830315254723,0.274754744466061,0.0137151522528584,0.989057234834998,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00377541213367,0.585815142298302,1.71993689690433
temp_grad_z,-0.010307735637272,1.22238706408794,-0.0084324645933348,0.993271946426234,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,0.989745207007305,0.0901584698175538,10.8652639821445
effort_pc1_z,-0.000562744681139685,2.73607688704083,-0.00020567575560653,0.999835894491227,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,0.999437413629951,0.00468554311672808,213.182360908641
temp_grad_z:effort_pc1_z,0.00882801589663446,1.77653707860399,0.00496922693196562,0.996035146869362,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,pc1,PCA composite (PC1),effort_pc1_z,1.00886709774939,0.0310180911830568,32.8135221124515
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33563658831093,1.31411602001787,2.53831209535484,0.0111388601105102,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,28.0962632848662,2.13821033924541,369.187257251363
year_c,0.00435891228615794,0.214821985740765,0.0202908108829142,0.98381138613258,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00436842616268,0.659223811143486,1.53021768695326
temp_grad_z,-0.0118682003347039,1.1955796210759,-0.00992673354872323,0.992079742639562,M1,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,0.988201948965323,0.0948741257899984,10.2930391590687
(Intercept),3.33574438228679,1.28719796225779,2.59147736408452,0.00955648282173401,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,28.0992920560311,2.25429295032702,350.251822388743
year_c,0.0026265665272322,0.299942420177233,0.00875690249375259,0.993013091996468,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00263001897513,0.556960711739006,1.8049153804966
log_effort_days_z,0.00687092889159263,1.98863525053571,0.00345509760512477,0.997243236449708,M2,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00689458787888,0.0204278898533042,49.6300263208921
(Intercept),3.33523899308711,1.29516567123696,2.5751446839243,0.010019816313674,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,28.0850945652388,2.21824041879858,355.584782449152
year_c,0.00353672743903523,0.310273292443984,0.0113987491839109,0.990905310961859,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00354298903921,0.546293486956967,1.84351187574945
temp_grad_z,-0.0117549464662586,1.14743146127575,-0.0102445739575495,0.991826155583445,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,0.988313872996644,0.104275315779838,9.36716714068666
log_effort_days_z,0.00736269593252562,2.01122461824177,0.003660802411499,0.997079108799758,M3,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00738986722194,0.019552784836387,51.9022918256053
(Intercept),3.333439841105,1.3439473687751,2.48033510727667,0.0131258958298105,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,28.0346106394294,2.01234960746001,390.55807737922
year_c,0.00289842748627943,0.316648013440188,0.00915346808839815,0.992696691120421,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00290263198839,0.539166053321099,1.86549891829009
temp_grad_z,-0.00919264644328032,1.24077159712537,-0.00740881437371549,0.994088675476697,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,0.990849476757653,0.0870645939334258,11.2764861263999
log_effort_days_z,0.00669058399556445,1.99943544713722,0.00334623656149739,0.99733009449341,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00671301595239,0.0199964025842688,50.6826711563237
temp_grad_z:log_effort_days_z,0.00847292079337085,1.29530999246611,0.00654123016316691,0.994780890663118,M4,grid100,temp_grad,Temperature gradient,temp_grad_z,days,Birding days,log_effort_days_z,1.00850891758091,0.0796323657048852,12.7723222566251
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33617680964118,1.29541650988722,2.57536999426665,0.0100132908485818,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1114455861253,2.21923035816192,356.093440248452
year_c,0.00338123450396234,0.20242805516031,0.0167033887732835,0.986673243688859,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.0033869573256,0.674773801196205,1.49203389987332
climate_velocity_z,-0.000793759721970787,1.32286318681315,-0.000600031605598611,0.999521244074628,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,0.999206555221942,0.0747500344474694,13.3566993965753
(Intercept),3.33667778696917,1.30392728777809,2.55894467294638,0.0104990449375829,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1255323112913,2.18361181767222,362.264740184801
year_c,0.00248067408133216,0.281427716026683,0.00881460474595528,0.992967054037175,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.0024837534991,0.577459107087777,1.7403373913313
log_effort_record_z,0.00859367317241576,1.82339590347645,0.00471300454061087,0.99623958036339,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00863070478489,0.0282895642249669,35.9615259727834
(Intercept),3.33668623391991,1.31000450860371,2.54707996194332,0.0108628538910696,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1257698872807,2.157774565992,366.608701492683
year_c,0.00248234884585043,0.282098075871963,0.00879959509889428,0.992979029538379,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00248543242473,0.5767018445765,1.74262845120912
climate_velocity_z,-4.62242858025524e-05,1.30419055157753,-3.54428927173566e-05,0.999971720663117,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,0.999953776782523,0.0775944243621372,12.8863325415627
log_effort_record_z,0.00857824595818149,1.83521170825058,0.00467425415804409,0.996270498354797,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00861514454295,0.0276415085734856,36.8035090088109
(Intercept),3.33668249071184,1.31089389916204,2.5453490117276,0.010916856427681,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,28.1256646068688,2.1540083351777,367.246958453767
year_c,0.00248282309008896,0.282675008616784,0.00878331304291167,0.992992020237433,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00248590784778,0.576050358706025,1.74460093678416
climate_velocity_z,-4.8509062841044e-05,1.48061189420181,-3.2762848273075e-05,0.9999738590292,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,0.999951492113705,0.0549106576057121,18.2096341617371
log_effort_record_z,0.00857342604744728,1.83522336070867,0.00467159814494549,0.996272617523504,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00861028311971,0.027640744055075,36.8041721737963
climate_velocity_z:log_effort_record_z,9.89877300339049e-06,1.42948926057493,6.92469210955055e-06,0.999994474895077,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,record,Record-based (legacy),log_effort_record_z,1.000009898822,0.0607013675234476,16.4744195813331
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33617680964118,1.29541650988722,2.57536999426665,0.0100132908485818,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,28.1114455861253,2.21923035816192,356.093440248452
year_c,0.00338123450396234,0.20242805516031,0.0167033887732835,0.986673243688859,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.0033869573256,0.674773801196205,1.49203389987332
climate_velocity_z,-0.000793759721970787,1.32286318681315,-0.000600031605598611,0.999521244074628,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,0.999206555221942,0.0747500344474694,13.3566993965753
(Intercept),3.33595778753187,1.2865948377317,2.59285805422105,0.00951820459899707,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,28.1052892322307,2.25744107836811,349.91269114247
year_c,0.00270232653424718,0.317600638721749,0.00850856769408042,0.993211227115468,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00270598110981,0.538054767668912,1.8686188562352
log_effort_visits_z,0.00590294774899932,2.11532827508785,0.00279055871304617,0.997773459176607,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00592040447688,0.015920614955989,63.5575863708882
(Intercept),3.33600388361281,1.29529572618453,2.57547663917604,0.0100102035059484,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,28.1065848057783,2.21937197183338,355.947592143294
year_c,0.00270977479979223,0.318404370200457,0.00851048243491835,0.993209699428628,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00271344955803,0.537211831175943,1.87157877689271
climate_velocity_z,-0.000397630495168766,1.31351250171726,-0.000302723038150693,0.999758461965349,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,0.999602448549359,0.0761627992846757,13.1193320693364
log_effort_visits_z,0.00582999390163908,2.12735861450365,0.00274048477858507,0.997813412243025,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00584702139005,0.0155484722849282,65.0693014657111
(Intercept),3.33601450645346,1.29632974360363,2.57343050478791,0.0100695867238566,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,28.1068833791357,2.21490211133064,356.673502294749
year_c,0.00271774090163897,0.319813501117458,0.00849789296619101,0.993219744008129,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00272143730731,0.535734422405809,1.87676997927534
climate_velocity_z,-0.0002910075145565,1.39103781207455,-0.000209201728400539,0.999833081172033,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,0.999709034824023,0.0654332251843693,15.2738635684356
log_effort_visits_z,0.00571860056252251,2.16816987557695,0.00263752422120558,0.997895562585088,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00573498297198,0.0143515926687142,70.4801814908447
climate_velocity_z:log_effort_visits_z,0.000319514987713638,1.29408492192603,0.000246904188666453,0.999802998961867,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,visits,Observer visits,log_effort_visits_z,1.00031956603806,0.0791756139704698,12.638225130427
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33617680964118,1.29541650988722,2.57536999426665,0.0100132908485818,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1114455861253,2.21923035816192,356.093440248452
year_c,0.00338123450396234,0.20242805516031,0.0167033887732835,0.986673243688859,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.0033869573256,0.674773801196205,1.49203389987332
climate_velocity_z,-0.000793759721970787,1.32286318681315,-0.000600031605598611,0.999521244074628,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.999206555221942,0.0747500344474694,13.3566993965753
(Intercept),3.33650151040183,1.30117724701156,2.56421753305696,0.0103408711378922,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1205748759536,2.19502647127143,360.25384736981
year_c,0.00284521779848245,0.269228087266247,0.0105680570975076,0.991568067356264,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00284926927217,0.591648936159947,1.69983683805331
effort_pc1_z,0.00608112952854815,2.08457251004826,0.00291720700490643,0.997672408871457,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00609965713394,0.0169128601609207,59.8501087606649
(Intercept),3.33656608780409,1.30901121428009,2.54892093467594,0.0108056795250969,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.1223908882653,2.16171979830816,365.851702839263
year_c,0.00284673929900191,0.269174677903447,0.0105758064658037,0.991561884600464,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00285079510902,0.591711774892566,1.69966149048393
climate_velocity_z,-0.000629790136977988,1.31563747131544,-0.000478695803904318,0.999618056023331,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.999370408139204,0.075828639042221,13.1710291161658
effort_pc1_z,0.00605519970964359,2.08662389688469,0.00290191237562454,0.99768461216837,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00607356949025,0.0168445580593545,60.0896754702775
(Intercept),3.33660085546732,1.30979105121714,2.54742987621326,0.0108519660894464,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,28.123368655078,2.15849322030963,366.424067060989
year_c,0.00282366139808648,0.269881513972784,0.0104625965540242,0.99165220804371,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00282765168479,0.590878949350892,1.70197855260945
climate_velocity_z,-0.00013699435932166,1.42499743223971,-9.61365657384672e-05,0.999923294118587,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.999863015023977,0.0612291459664329,16.3276170691799
