record_id,species,order,province_raw,year,longitude,latitude,province_std,coordinate_flag
725,Pardaliparus venustulus,Passeriformes,Jilin,2012,126.558888888889,44.0086388888889,Jilin,within_extent
579,Heterophasia desgodinsi,Passeriformes,Shaanxi,2012,109.258916666667,32.09115,Shaanxi,within_extent
780,Phylloscopus ogilviegranti,Passeriformes,Shaanxi,2012,107.782777777778,34.0616666666667,Shaanxi,within_extent
679,Oenanthe deserti,Passeriformes,Sichuan,2012,100.7825,30.1658333333333,Sichuan,within_extent
926,Turdus feae,Passeriformes,Sichuan,2012,104.066388888889,30.64,Sichuan,within_extent
1042,Calonectris leucomelas,Procellariiformes,Anhui,2012,117.195625,31.888053,Anhui,within_extent
1054,Otus semitorques,Strigiformes,Henan,2012,114.25,31.95,Henan,within_extent
1067,Fregata ariel,Suliformes,Jiangxi,2012,116.60972,27.667778,Jiangxi,within_extent
24,Butastur indicus,Accipitriformes,Anhui,2013,116.816666666667,31.4666666666667,Anhui,within_extent
7,Accipiter trivirgatus,Accipitriformes,Beijing,2013,116.166752777778,39.9934861111111,Beijing,within_extent
34,Elanus caeruleus,Accipitriformes,Beijing,2013,116.166752777778,39.9934861111111,Beijing,within_extent
45,Gyps himalayensis,Accipitriformes,Guangxi,2013,109.077777777778,21.4386111111111,Guangxi,within_extent
2,Accipiter gularis,Accipitriformes,Xinjiang,2013,88.36,36.47,Xinjiang,within_extent
208,Onychoprion anaethetus,Charadriiformes,Guangxi,2013,109.2,20.9166666666667,Guangxi,within_extent
222,Thalasseus bergii,Charadriiformes,Shanghai,2013,121.983305555556,31.2946416666667,Shanghai,within_extent
232,Calidris alpina,Charadriiformes,Yunnan,2013,102.833333333333,24.8166666666667,Yunnan,within_extent
252,Calidris minuta,Charadriiformes,Yunnan,2013,102.703611111111,24.9266666666667,Yunnan,within_extent
156,Charadrius mongolus,Charadriiformes,Yunnan,2013,103.304469444444,23.5910027777778,Yunnan,within_extent
272,Limosa lapponica,Charadriiformes,Yunnan,2013,102.589080555556,24.6540027777778,Yunnan,within_extent
276,Numenius phaeopus,Charadriiformes,Yunnan,2013,102.67,24.97,Yunnan,within_extent
354,Clamator coromandus,Cuculiformes,Heilongjiang,2013,126.26374242608,49.8739376167821,Heilongjiang,within_extent
373,Perdix hodgsoniae,Galliformes,Yunnan,2013,99.95,28.04115,Yunnan,within_extent
391,Grus canadensis,Gruiformes,Liaoning,2013,122.94,42.37,Liaoning,within_extent
405,Leucogeranus leucogeranus,Gruiformes,Yunnan,2013,103.3,26.6894444444444,Yunnan,within_extent
415,Porphyrio porphyrio,Gruiformes,Yunnan,2013,102.7833,24.9167,Yunnan,within_extent
504,Emberiza leucocephalos,Passeriformes,Anhui,2013,115.6,33.2533,Anhui,within_extent
588,Helopsaltes ochotensis,Passeriformes,Anhui,2013,117.269815,31.836733,Anhui,within_extent
789,Phylloscopus soror,Passeriformes,Beijing,2013,115.433333333333,40,Beijing,within_extent
718,Cephalopyrus flammiceps,Passeriformes,Guangxi,2013,106.716666666667,22.8,Guangxi,within_extent
836,Rubigula flaviventris,Passeriformes,Guangxi,2013,106.633333333333,23.4333333333333,Guangxi,within_extent
826,Pycnonotus jocosus,Passeriformes,Henan,2013,113.7,34.71,Henan,within_extent
570,Lanius tephronotus,Passeriformes,Hubei,2013,109.75,31.4166666666667,Hubei,within_extent
510,Emberiza siemsseni,Passeriformes,Jiangxi,2013,116.25,28.75,Jiangxi,within_extent
455,Bombycilla japonica,Passeriformes,Qinghai,2013,101.75155,36.6617972222222,Qinghai,within_extent
885,Sturnus vulgaris,Passeriformes,Shaanxi,2013,109.536241666667,34.8118416666667,Shaanxi,within_extent
647,Ficedula parva,Passeriformes,Shanghai,2013,121.517719444444,31.3360694444444,Shanghai,within_extent
689,Phoenicurus ochruros,Passeriformes,Shanghai,2013,121.968208333333,30.8842166666667,Shanghai,within_extent
760,Phylloscopus castaniceps,Passeriformes,Shanghai,2013,121.148302777778,31.0783166666667,Shanghai,within_extent
792,Phylloscopus soror,Passeriformes,Shanghai,2013,121.968208333333,30.8842166666667,Shanghai,within_extent
732,Sittiparus varius,Passeriformes,Shanghai,2013,121.968208333333,30.8842166666667,Shanghai,within_extent
661,Monticola gularis,Passeriformes,Sichuan,2013,104.760811111111,32.5806194444444,Sichuan,within_extent
555,Cecropis daurica,Passeriformes,Xinjiang,2013,88.16,39.03,Xinjiang,within_extent
513,Emberiza stewarti,Passeriformes,Xinjiang,2013,75.0833333333333,39.3333333333333,Xinjiang,within_extent
770,Phylloscopus coronatus,Passeriformes,Xinjiang,2013,88.16,39.05,Xinjiang,within_extent
891,Sylvia atricapilla,Passeriformes,Xinjiang,2013,76,39.4666666666667,Xinjiang,within_extent
667,Muscicapa ferruginea,Passeriformes,Zhejiang,2013,121.93192,29.202594,Zhejiang,within_extent
990,Pelecanus onocrotalus,Pelecaniformes,Anhui,2013,117.46,33.77,Anhui,within_extent
1005,Plegadis falcinellus,Pelecaniformes,Yunnan,2013,102.5,24.34,Yunnan,within_extent
1037,Ardenna pacifica,Procellariiformes,Shanghai,2013,121.324894444444,31.3490833333333,Shanghai,within_extent
52,Hieraaetus pennatus,Accipitriformes,Gansu,2014,94.1213888888889,39.8752777777778,Gansu,within_extent
36,Elanus caeruleus,Accipitriformes,Henan,2014,113.740555555556,33.5386111111111,Henan,within_extent
116,Histrionicus histrionicus,Anseriformes,Inner Mongolia,2014,118.719166666667,44.2244444444444,Inner Mongolia,within_extent
106,Clangula hyemalis,Anseriformes,Shandong,2014,117.644805555556,37.2333333333333,Shandong,within_extent
139,Hirundapus caudacutus,Caprimulgiformes,Hunan,2014,110.65,30.0666666666667,Hunan,within_extent
238,Calidris melanotos,Charadriiformes,Hainan,2014,110.58,19.8977222222222,Hainan,within_extent
265,Limnodromus scolopaceus,Charadriiformes,Heilongjiang,2014,122.05,51.3833333333333,Heilongjiang,within_extent
279,Phalaropus fulicarius,Charadriiformes,Henan,2014,112.508888888889,32.9505555555556,Henan,within_extent
266,Limnodromus scolopaceus,Charadriiformes,Hubei,2014,114.4075,30.4333333333333,Hubei,within_extent
190,Larus ichthyaetus,Charadriiformes,Liaoning,2014,121.666666666667,39.1061111111111,Liaoning,within_extent
286,Tringa brevipes,Charadriiformes,Sichuan,2014,102.756388888889,30.0530555555556,Sichuan,within_extent
226,Arenaria interpres,Charadriiformes,Yunnan,2014,103.383333333333,23.4166666666667,Yunnan,within_extent
310,Leptoptilos javanicus,Ciconiiformes,Yunnan,2014,103.383333333333,23.4166666666667,Yunnan,within_extent
337,Halcyon smyrnensis,Coraciiformes,Tibet,2014,95.3166666666667,29.3304444444444,Xizang,within_extent
365,Falco severus,Falconiformes,Tibet,2014,95.2833333333333,29.3231138888889,Xizang,within_extent
906,Otocichla mupinensis,Passeriformes,Anhui,2014,116.85,32.35,Anhui,within_extent
922,Turdus cardis,Passeriformes,Beijing,2014,116.32644,39.999667,Beijing,within_extent
613,Cyornis poliogenys,Passeriformes,Guangxi,2014,106.855775,22.7333333333333,Guangxi,within_extent
755,Phylloscopus cantator,Passeriformes,Guangxi,2014,105.788463888889,23.0166666666667,Guangxi,within_extent
506,Emberiza pallasi,Passeriformes,Guizhou,2014,104.25,26.85,Guizhou,within_extent
759,Phylloscopus castaniceps,Passeriformes,Heilongjiang,2014,125.25,49.1,Heilongjiang,within_extent
517,Emberiza yessoensis,Passeriformes,Hubei,2014,112.3575,30.3666666666667,Hubei,within_extent
652,Ficedula tricolor,Passeriformes,Hunan,2014,110.65,30.0666666666667,Hunan,within_extent
595,Locustella mandelli,Passeriformes,Hunan,2014,110.633333333333,30.0166666666667,Hunan,within_extent
707,Paradoxornis guttaticollis,Passeriformes,Hunan,2014,110.766666666667,29.9666666666667,Hunan,within_extent
462,Pericrocotus ethologus,Passeriformes,Hunan,2014,110.15,32.0833333333333,Hunan,within_extent
779,Phylloscopus magnirostris,Passeriformes,Hunan,2014,110.65,30.05,Hunan,within_extent
952,Pteruthius xanthochlorus,Passeriformes,Hunan,2014,110.683333333333,29.9833333333333,Hunan,within_extent
941,Zoothera mollissima,Passeriformes,Hunan,2014,110.744805555556,29.8678333333333,Hunan,within_extent
464,Pericrocotus ethologus,Passeriformes,Inner Mongolia,2014,111.280277777778,40.5494444444444,Inner Mongolia,within_extent
884,Sturnus vulgaris,Passeriformes,Inner Mongolia,2014,121.5,51.33,Inner Mongolia,within_extent
456,Plectrophenax nivalis,Passeriformes,Jiangsu,2014,120.6,21.9,Jiangsu,within_extent
459,Lalage melaschistos,Passeriformes,Liaoning,2014,124.208333333333,39.8833333333333,Liaoning,within_extent
878,Spodiopsar sericeus,Passeriformes,Liaoning,2014,124.15,39.9666666666667,Liaoning,within_extent
468,Certhia himalayana,Passeriformes,Qinghai,2014,101.05,32.7,Qinghai,within_extent
727,Pardaliparus venustulus,Passeriformes,Qinghai,2014,102.666666666667,35.8,Qinghai,within_extent
546,Mycerobas affinis,Passeriformes,Shaanxi,2014,107.775833333333,33.9269444444444,Shaanxi,within_extent
527,Bucanetes mongolicus,Passeriformes,Tibet,2014,79.7086666666667,31.7093055555556,Xizang,within_extent
507,Emberiza pusilla,Passeriformes,Tibet,2014,97.8292055555555,29.68515,Xizang,within_extent
953,Parayuhina diademata,Passeriformes,Tibet,2014,98.4702638888889,28.8366944444444,Xizang,within_extent
978,Oroanassa magnifica,Pelecaniformes,Guizhou,2014,108.083333333333,26.25,Guizhou,within_extent
987,Nycticorax nycticorax,Pelecaniformes,Tibet,2014,91.0869722222222,29.2831666666667,Xizang,within_extent
1011,Phoenicopterus roseus,Phoenicopteriformes,Qinghai,2014,97.4166666666667,36.6666666666667,Qinghai,within_extent
1028,Sasia ochracea,Piciformes,Guangdong,2014,111.25,23.25,Guangdong,within_extent
1034,Podiceps nigricollis,Podicipediformes,Tibet,2014,97.8,29.3,Xizang,within_extent
1040,Ardenna tenuirostris,Procellariiformes,Hebei,2014,118.75,39.1666666666667,Hebei,within_extent
1048,Bubo nipalensis,Strigiformes,Guangxi,2014,106.88,22.35,Guangxi,within_extent
3,Accipiter soloensis,Accipitriformes,Gansu,2015,116.216666666667,33.7,Gansu,within_extent
64,Nisaetus nipalensis,Accipitriformes,Gansu,2015,104.701083333333,32.9255,Gansu,within_extent
32,Circus spilonotus,Accipitriformes,Xinjiang,2015,86.8236111111111,47.7758333333333,Xinjiang,within_extent
71,Aix galericulata,Anseriformes,Xinjiang,2015,82.9405555555556,37.2622222222222,Xinjiang,within_extent
282,Phalaropus lobatus,Charadriiformes,Henan,2015,112.505319444444,32.9527916666667,Henan,within_extent
172,Hydrophasianus chirurgus,Charadriiformes,Tianjin,2015,117.316666666667,39.1166666666667,Tianjin,within_extent
203,Larus hyperboreus,Charadriiformes,Tibet,2015,91.8436083333333,30.0289972222222,Xizang,within_extent
263,Calidris tenuirostris,Charadriiformes,Yunnan,2015,102.716988888889,24.7718861111111,Yunnan,within_extent
342,Megaceryle lugubris,Coraciiformes,Inner Mongolia,2015,117.232986111111,42.9492944444444,Inner Mongolia,within_extent
410,Amaurornis phoenicurus,Gruiformes,Qinghai,2015,101.066666666667,32.6833333333333,Qinghai,within_extent
520,Lonchura striata,Passeriformes,Gansu,2015,104.166666666667,32.1,Gansu,within_extent
876,Spodiopsar sericeus,Passeriformes,Gansu,2015,105.485,32.9983333333333,Gansu,within_extent
842,Remiz consobrinus,Passeriformes,Guangxi,2015,108.316666666667,22.5833333333333,Guangxi,within_extent
450,Artamus fuscus,Passeriformes,Guizhou,2015,108.022941666667,25.2279666666667,Guizhou,within_extent
782,Phylloscopus proregulus,Passeriformes,Heilongjiang,2015,125.25,49.1,Heilongjiang,within_extent
599,Anthus gustavi,Passeriformes,Hubei,2015,112.720555555556,30.4397222222222,Hubei,within_extent
669,Muscicapa muttui,Passeriformes,Hunan,2015,111.066666666667,29.8833333333333,Hunan,within_extent
677,Niltava sundara,Passeriformes,Hunan,2015,110.375277777778,29.3002777777778,Hunan,within_extent
615,Enicurus leschenaulti,Passeriformes,Inner Mongolia,2015,108.85,38.2,Inner Mongolia,within_extent
743,Passer hispaniolensis,Passeriformes,Inner Mongolia,2015,107.8,38.4,Inner Mongolia,within_extent
909,Otocichla mupinensis,Passeriformes,Jiangxi,2015,114.566666666667,32.3166666666667,Jiangxi,within_extent
523,Acanthis flammea,Passeriformes,Qinghai,2015,101.316666666667,34.15,Qinghai,within_extent
490,Dicrurus hottentottus,Passeriformes,Qinghai,2015,100.811286111111,36.6323805555556,Qinghai,within_extent
844,Remiz consobrinus,Passeriformes,Shaanxi,2015,109.437777777778,34.7969444444444,Shaanxi,within_extent
526,Bucanetes mongolicus,Passeriformes,Sichuan,2015,102.754444444444,30.055,Sichuan,within_extent
528,Callacanthis burtoni,Passeriformes,Tibet,2015,85.9666666666667,27.9333333333333,Xizang,within_extent
487,Dicrurus annectens,Passeriformes,Tibet,2015,94.8465777777778,30.3509833333333,Xizang,within_extent
899,Stachyris humei,Passeriformes,Tibet,2015,95.4736111111111,29.5958333333333,Xizang,within_extent
741,Passer domesticus,Passeriformes,Yunnan,2015,100.98,22.79,Yunnan,within_extent
999,Plegadis falcinellus,Pelecaniformes,Henan,2015,114.330555555556,31.95,Henan,within_extent
985,Ixobrychus eurhythmus,Pelecaniformes,Shaanxi,2015,108.733333333333,34.4166666666667,Shaanxi,within_extent
972,Egretta garzetta,Pelecaniformes,Tibet,2015,97.8166666666667,30.1666666666667,Xizang,within_extent
1024,Dendrocopos hyperythrus,Piciformes,Qinghai,2015,101.033333333333,32.6833333333333,Qinghai,within_extent
1056,Otus semitorques,Strigiformes,Zhejiang,2015,119.118808333333,30.3010138888889,Zhejiang,within_extent
40,Elanus caeruleus,Accipitriformes,Shaanxi,2016,109.057777777778,34.4394444444444,Shaanxi,within_extent
41,Elanus caeruleus,Accipitriformes,Sichuan,2016,101.890516666667,26.4744666666667,Sichuan,within_extent
58,Hieraaetus pennatus,Accipitriformes,Tibet,2016,85.35,28.35,Xizang,within_extent
95,Branta hutchinsii,Anseriformes,Hubei,2016,114.154166666667,30.7527777777778,Hubei,within_extent
112,Cygnus olor,Anseriformes,Shaanxi,2016,107.663611111111,34.3052777777778,Shaanxi,within_extent
80,Anser fabalis,Anseriformes,Tibet,2016,95.828945,29.2748983333333,Xizang,within_extent
142,Brachyramphus perdix,Charadriiformes,Jiangsu,2016,119.616666666667,34.8666666666667,Jiangsu,within_extent
227,Calidris acuminata,Charadriiformes,Shaanxi,2016,109.39,34.7947222222222,Shaanxi,within_extent
284,Phalaropus lobatus,Charadriiformes,Shaanxi,2016,109.39,34.7947222222222,Shaanxi,within_extent
320,Macropygia unchall,Columbiformes,Zhejiang,2016,119.18525,27.9053611111111,Zhejiang,within_extent
348,Cacomantis merulinus,Cuculiformes,Shaanxi,2016,107.49845,33.6450694444444,Shaanxi,within_extent
363,Hierococcyx nisicolor,Cuculiformes,Shaanxi,2016,107.49845,33.6450694444444,Shaanxi,within_extent
362,Eudynamys scolopaceus,Cuculiformes,Tibet,2016,86.6,30.5333333333333,Xizang,within_extent
950,Pteruthius xanthochlorus,Passeriformes,Anhui,2016,118.533333333333,29.5666666666667,Anhui,within_extent
820,Ixos mcclellandii,Passeriformes,Gansu,2016,105.565277777778,32.9405555555556,Gansu,within_extent
665,Muscicapa ferruginea,Passeriformes,Gansu,2016,105.27,33.07,Gansu,within_extent
796,Phylloscopus tephrocephalus,Passeriformes,Gansu,2016,105.410277777778,33.1425,Gansu,within_extent
477,Prinia inornata,Passeriformes,Gansu,2016,105.27,33.07,Gansu,within_extent
472,Prinia atrogularis,Passeriformes,Guizhou,2016,108.341944444444,26.3475,Guizhou,within_extent
925,Turdus feae,Passeriformes,Guizhou,2016,107.15,28.2,Guizhou,within_extent
635,Ficedula erithacus,Passeriformes,Hebei,2016,113.825833333333,38.7497222222222,Hebei,within_extent
501,Emberiza godlewskii,Passeriformes,Heilongjiang,2016,125.253333333333,49.0919444444444,Heilongjiang,within_extent
449,Alcippe morrisonia,Passeriformes,Henan,2016,111.816666666667,33.25,Henan,within_extent
485,Dicaeum ignipectus,Passeriformes,Henan,2016,111.6425,33.7572222222222,Henan,within_extent
786,Phylloscopus ricketti,Passeriformes,Henan,2016,112.614808333333,34.8989444444444,Henan,within_extent
575,Garrulax monileger,Passeriformes,Hubei,2016,110.483333333333,31.3166666666667,Hubei,within_extent
721,Lophophanes dichrous,Passeriformes,Hubei,2016,110.3,31.4833333333333,Hubei,within_extent
518,Emberiza yessoensis,Passeriformes,Hunan,2016,112.898333333333,28.3205555555556,Hunan,within_extent
798,Phylloscopus tephrocephalus,Passeriformes,Hunan,2016,113.6275,25.9005555555556,Hunan,within_extent
473,Prinia atrogularis,Passeriformes,Hunan,2016,113.6275,25.9005555555556,Hunan,within_extent
940,Zoothera dixoni,Passeriformes,Hunan,2016,110.095730555556,29.779475,Hunan,within_extent
441,Aegithalos fuliginosus,Passeriformes,Shanxi,2016,111.75,35.2666666666667,Shanxi,within_extent
888,Curruca crassirostris,Passeriformes,Tibet,2016,81.2092,30.2108,Xizang,within_extent
897,Pomatorhinus schisticeps,Passeriformes,Tibet,2016,95.35,29.3333333333333,Xizang,within_extent
522,Psarisomus dalhousiae,Passeriformes,Tibet,2016,95.3203333333333,29.3361027777778,Xizang,within_extent
531,Carpodacus roborowskii,Passeriformes,Xinjiang,2016,90.55,36.65,Xinjiang,within_extent
982,Oroanassa magnifica,Pelecaniformes,Sichuan,2016,105.760555555556,32.6611111111111,Sichuan,within_extent
965,Ardeola grayii,Pelecaniformes,Yunnan,2016,102.646519444444,25.013625,Yunnan,within_extent
1007,Phoenicopterus roseus,Phoenicopteriformes,Beijing,2016,116.630833333333,39.7069444444444,Beijing,within_extent
1010,Phoenicopterus roseus,Phoenicopteriformes,Ningxia,2016,106.263888888889,36.0963888888889,Ningxia,within_extent
1012,Phoenicopterus roseus,Phoenicopteriformes,Shandong,2016,118.516666666667,35.4166666666667,Shandong,within_extent
1022,Psilopogon faiostrictus,Piciformes,Yunnan,2016,103.688719444444,22.9394361111111,Yunnan,within_extent
56,Hieraaetus pennatus,Accipitriformes,Qinghai,2017,96.3666666666667,37.4333333333333,Qinghai,within_extent
88,Branta bernicla,Anseriformes,Anhui,2017,117.090733333333,30.7539166666667,Anhui,within_extent
130,Netta rufina,Anseriformes,Anhui,2017,117.933733333333,33.2236916666667,Anhui,within_extent
114,Histrionicus histrionicus,Anseriformes,Beijing,2017,116.402291666667,39.9750666666667,Beijing,within_extent
109,Cygnus cygnus,Anseriformes,Guangxi,2017,108.156975,21.5811,Guangxi,within_extent
125,Melanitta stejnegeri,Anseriformes,Shaanxi,2017,109.041111111111,32.7094444444445,Shaanxi,within_extent
128,Mergus serrator,Anseriformes,Shaanxi,2017,109.166666666667,33.4166666666667,Shaanxi,within_extent
92,Branta canadensis,Anseriformes,Tianjin,2017,117.433888888889,39.2566666666667,Tianjin,within_extent
129,Mergus serrator,Anseriformes,Yunnan,2017,103.304469444444,23.5910027777778,Yunnan,within_extent
230,Calidris alpina,Charadriiformes,Shaanxi,2017,109.034722222222,32.7102777777778,Shaanxi,within_extent
269,Limnodromus scolopaceus,Charadriiformes,Sichuan,2017,104.304722222222,30.9788888888889,Sichuan,within_extent
292,Stercorarius parasiticus,Charadriiformes,Sichuan,2017,104.179166666667,31.0216666666667,Sichuan,within_extent
229,Calidris alba,Charadriiformes,Yunnan,2017,102.70598,24.9327,Yunnan,within_extent
242,Calidris melanotos,Charadriiformes,Yunnan,2017,102.77329,24.88928,Yunnan,within_extent
294,Stercorarius parasiticus,Charadriiformes,Yunnan,2017,100.516666666667,25.0333333333333,Yunnan,within_extent
185,Hydrocoloeus minutus,Charadriiformes,Zhejiang,2017,119.954166666667,28.4827777777778,Zhejiang,within_extent
316,Columba oenas,Columbiformes,Inner Mongolia,2017,101.15,42.05,Inner Mongolia,within_extent
319,Macropygia unchall,Columbiformes,Tibet,2017,93.8,29.3833333333333,Xizang,within_extent
341,Halcyon smyrnensis,Coraciiformes,Tibet,2017,85.2947222222222,28.8433333333333,Xizang,within_extent
371,Lophura nycthemera,Galliformes,Jiangsu,2017,119.583333333333,31.2333333333333,Jiangsu,within_extent
389,Grus canadensis,Gruiformes,Anhui,2017,117.087061111111,30.9436,Anhui,within_extent
414,Amaurornis cinerea,Gruiformes,Yunnan,2017,100.190833333333,26.6036111111111,Yunnan,within_extent
515,Emberiza yessoensis,Passeriformes,Anhui,2017,117.439758333333,32.286175,Anhui,within_extent
641,Ficedula narcissina,Passeriformes,Anhui,2017,117.188455555556,31.8464305555556,Anhui,within_extent
757,Phylloscopus castaniceps,Passeriformes,Anhui,2017,118.760858333333,30.0965777777778,Anhui,within_extent
784,Phylloscopus ricketti,Passeriformes,Anhui,2017,117.289772222222,30.0064527777778,Anhui,within_extent
859,Urosphena squameiceps,Passeriformes,Anhui,2017,118.500280555556,31.691575,Anhui,within_extent
650,Ficedula strophiata,Passeriformes,Beijing,2017,116.4,39.95,Beijing,within_extent
956,Yuhina nigrimenta,Passeriformes,Gansu,2017,105.381944444444,32.875725,Gansu,within_extent
427,Acrocephalus bistrigiceps,Passeriformes,Guizhou,2017,108.810277777778,26.3913888888889,Guizhou,within_extent
804,Pitta moluccensis,Passeriformes,Hainan,2017,110.30825,20.0288694444444,Hainan,within_extent
700,Aethopyga gouldiae,Passeriformes,Henan,2017,111.315875,33.9608777777778,Henan,within_extent
816,Prunella strophiata,Passeriformes,Henan,2017,111.319927777778,33.9599277777778,Henan,within_extent
584,Pterorhinus lanceolatus,Passeriformes,Henan,2017,111.319411111111,33.9622916666667,Henan,within_extent
586,Pterorhinus sannio,Passeriformes,Henan,2017,115.266666666667,31.7166666666667,Henan,within_extent
717,Suthora fulvifrons,Passeriformes,Hubei,2017,110.1925,31.4538888888889,Hubei,within_extent
474,Prinia atrogularis,Passeriformes,Hunan,2017,111.816666666667,24.9833333333333,Hunan,within_extent
736,Passer cinnamomeus,Passeriformes,Inner Mongolia,2017,118.465555555556,41.405,Inner Mongolia,within_extent
494,Emberiza buchanani,Passeriformes,Qinghai,2017,90.85,35.25,Qinghai,within_extent
497,Emberiza citrinella,Passeriformes,Qinghai,2017,90.8613888888889,35.2594444444444,Qinghai,within_extent
499,Emberiza elegans,Passeriformes,Qinghai,2017,102.666666666667,35.8,Qinghai,within_extent
512,Emberiza siemsseni,Passeriformes,Qinghai,2017,101.775277777778,36.5994444444444,Qinghai,within_extent
540,Fringilla coelebs,Passeriformes,Qinghai,2017,102.226447222222,37.1623027777778,Qinghai,within_extent
703,Oriolus oriolus,Passeriformes,Qinghai,2017,93.9,35.6166666666667,Qinghai,within_extent
684,Phoenicurus frontalis,Passeriformes,Shandong,2017,116.995641666667,35.798175,Shandong,within_extent
839,Spizixos semitorques,Passeriformes,Shandong,2017,119.55375,35.49675,Shandong,within_extent
430,Acrocephalus dumetorum,Passeriformes,Sichuan,2017,104.061111111111,30.6838888888889,Sichuan,within_extent
649,Ficedula ruficauda,Passeriformes,Sichuan,2017,104.086111111111,30.6305555555556,Sichuan,within_extent
564,Lanius collurioides,Passeriformes,Sichuan,2017,101.526280555556,26.6450722222222,Sichuan,within_extent
854,Abroscopus albogularis,Passeriformes,Tibet,2017,95.3938888888889,29.4111111111111,Xizang,within_extent
603,Anthus richardi,Passeriformes,Tibet,2017,95.4933333333333,29.6644444444444,Xizang,within_extent
629,Ficedula albicilla,Passeriformes,Tibet,2017,95.1633333333333,29.2511111111111,Xizang,within_extent
730,Periparus rubidiventris,Passeriformes,Tibet,2017,85.2175,28.5208333333333,Xizang,within_extent
756,Phylloscopus cantator,Passeriformes,Tibet,2017,95.14,29.2305555555556,Xizang,within_extent
860,Sitta cinnamoventris,Passeriformes,Tibet,2017,95.395,29.4111111111111,Xizang,within_extent
541,Fringilla coelebs,Passeriformes,Yunnan,2017,98.7377641666667,25.2707672222222,Yunnan,within_extent
458,Coracina macei,Passeriformes,Zhejiang,2017,119.74392,27.36772,Zhejiang,within_extent
997,Platalea minor,Pelecaniformes,Anhui,2017,116.909011111111,30.5053361111111,Anhui,within_extent
992,Pelecanus onocrotalus,Pelecaniformes,Jiangsu,2017,120.16164,33.34951,Jiangsu,within_extent
1002,Plegadis falcinellus,Pelecaniformes,Jiangxi,2017,116.306666666667,28.755,Jiangxi,within_extent
968,Bubulcus ibis,Pelecaniformes,Shanxi,2017,111.42963,36.060552,Shanxi,within_extent
1003,Plegadis falcinellus,Pelecaniformes,Tianjin,2017,117.33,38.76,Tianjin,within_extent
1009,Phoenicopterus roseus,Phoenicopteriformes,Inner Mongolia,2017,101.29235,42.3047,Inner Mongolia,within_extent
1016,Phoenicopterus roseus,Phoenicopteriformes,Tianjin,2017,117.33,38.76,Tianjin,within_extent
1023,Psilopogon virens,Piciformes,Gansu,2017,105.514675,32.9659833333333,Gansu,within_extent
1026,Picumnus innominatus,Piciformes,Shandong,2017,117.066666666667,33.9333333333333,Shandong,within_extent
1031,Podiceps auritus,Podicipediformes,Shaanxi,2017,109.028888888889,32.7072222222222,Shaanxi,within_extent
1069,Fregata ariel,Suliformes,Shaanxi,2017,107.883525,33.3640222222222,Shaanxi,within_extent
1077,Sula sula,Suliformes,Zhejiang,2017,121.629166666667,29.9733333333333,Zhejiang,within_extent
65,Nisaetus nipalensis,Accipitriformes,Guizhou,2018,105.833333333333,28.1166666666667,Guizhou,within_extent
19,Aviceda jerdoni,Accipitriformes,Hunan,2018,110.878416666667,29.9801194444444,Hunan,within_extent
69,Spilornis cheela,Accipitriformes,Shanghai,2018,121.970433333333,30.8868833333333,Shanghai,within_extent
66,Pernis ptilorhynchus,Accipitriformes,Tianjin,2018,117.5575,40.21597,Tianjin,within_extent
104,Clangula hyemalis,Anseriformes,Jiangxi,2018,117.086388888889,28.0277777777778,Jiangxi,within_extent
111,Cygnus olor,Anseriformes,Jilin,2018,122.314466666667,44.9959916666667,Jilin,within_extent
77,Anser caerulescens,Anseriformes,Liaoning,2018,122.27,40.7,Liaoning,within_extent
133,Netta rufina,Anseriformes,Shanghai,2018,121.902094444444,31.048175,Shanghai,within_extent
107,Clangula hyemalis,Anseriformes,Yunnan,2018,100.129136111111,25.8842944444444,Yunnan,within_extent
141,Hemiprocne coronata,Caprimulgiformes,Inner Mongolia,2018,120.7225,51.2789277777778,Inner Mongolia,within_extent
221,Thalasseus bengalensis,Charadriiformes,Hebei,2018,119.366666666667,39.55,Hebei,within_extent
199,Larus glaucescens,Charadriiformes,Inner Mongolia,2018,112.693930555556,40.5507638888889,Inner Mongolia,within_extent
150,Charadrius hiaticula,Charadriiformes,Jiangsu,2018,120.805713888889,31.9008777777778,Jiangsu,within_extent
249,Calidris minuta,Charadriiformes,Shaanxi,2018,107.513333333333,34.2627777777778,Shaanxi,within_extent
258,Calidris pygmaea,Charadriiformes,Shandong,2018,117.868055555556,38.2644444444444,Shandong,within_extent
200,Larus glaucescens,Charadriiformes,Shanghai,2018,121.489463888889,31.2421527777778,Shanghai,within_extent
198,Larus fuscus,Charadriiformes,Tibet,2018,91.0842416666667,29.9214222222222,Xizang,within_extent
305,Ciconia boyciana,Ciconiiformes,Ningxia,2018,105.716666666667,37.25,Ningxia,within_extent
303,Anastomus oscitans,Ciconiiformes,Sichuan,2018,103.09,28.41,Sichuan,within_extent
312,Chalcophaps indica,Columbiformes,Hunan,2018,111.593611111111,25.9533333333333,Hunan,within_extent
336,Halcyon pileata,Coraciiformes,Tibet,2018,97.4901277777778,28.8238777777778,Xizang,within_extent
359,Eudynamys scolopaceus,Cuculiformes,Liaoning,2018,120.033333333333,31.0833333333333,Liaoning,within_extent
364,Falco cherrug,Falconiformes,Yunnan,2018,99.9166666666667,26.4666666666667,Yunnan,within_extent
